# omega0=1, alpha=0.3
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.924168504811157e+01 5.639692646737953e-03 -9.657951169574546e-04
1.933287786824480e+01 5.529711647701834e-03 -1.442413242924118e-03
1.942407068837803e+01 5.377367900676041e-03 -1.894344548638826e-03
1.951526350851126e+01 5.185053502690985e-03 -2.318550494085969e-03
1.960645632864449e+01 4.955423660098046e-03 -2.712301812453220e-03
1.969764914877772e+01 4.691367822589720e-03 -3.073192536838253e-03
1.978884196891095e+01 4.395979675987092e-03 -3.399150998998603e-03
1.988003478904418e+01 4.072526270504596e-03 -3.688447791614584e-03
1.997122760917741e+01 3.724416560831478e-03 -3.939700710605848e-03
2.006242042931064e+01 3.355169631747405e-03 -4.151876718314044e-03
2.015361324944387e+01 2.968382878197636e-03 -4.324290991661497e-03
2.024480606957710e+01 2.567700401887162e-03 -4.456603141554621e-03
2.033599888971033e+01 2.156781877624241e-03 -4.548810710669325e-03
2.042719170984356e+01 1.739272131975876e-03 -4.601240076195957e-03
2.051838452997679e+01 1.318771664426925e-03 -4.614534902010112e-03
2.060957735011002e+01 8.988083273072619e-04 -4.589642300965002e-03
2.070077017024325e+01 4.828103654233279e-04 -4.527796882479389e-03
2.079196299037648e+01 7.408099976479237e-05 -4.430502873247570e-03
2.088315581050971e+01 -3.242252779769106e-04 -4.299514509666732e-03
2.097434863064294e+01 -7.091245518699001e-04 -4.136814909422152e-03
2.106554145077617e+01 -1.077823340221221e-03 -3.944593636569176e-03
2.115673427090940e+01 -1.427736356898994e-03 -3.725223179397379e-03
2.124792709104263e+01 -1.756502086471041e-03 -3.481234563367919e-03
2.133911991117586e+01 -2.061996104469224e-03 -3.215292322507800e-03
2.143031273130909e+01 -2.342342094438332e-03 -2.930169051867730e-03
2.152150555144232e+01 -2.595920533623956e-03 -2.628719761061719e-03
2.161269837157555e+01 -2.821375039033395e-03 -2.313856244578198e-03
2.170389119170878e+01 -3.017616385012461e-03 -1.988521678568798e-03
2.179508401184201e+01 -3.183824222272196e-03 -1.655665646277824e-03
2.188627683197524e+01 -3.319446546335792e-03 -1.318219785278854e-03
2.197746965210847e+01 -3.424196980529828e-03 -9.790742393497504e-04
2.206866247224170e+01 -3.498049954798941e-03 -6.410550862660885e-04
2.215985529237493e+01 -3.541233876674001e-03 -3.069029001543162e-04
2.225104811250816e+01 -3.554222404577804e-03 2.074740654641474e-05
2.234224093264139e+01 -3.537723946228391e-03 3.393853308734304e-04
2.243343375277462e+01 -3.492669516130356e-03 6.466420013252955e-04
2.252462657290785e+01 -3.420199095973644e-03 9.403057741065148e-04
2.261581939304108e+01 -3.321646650145092e-03 1.218336119709672e-03
2.270701221317431e+01 -3.198523955470769e-03 1.478875732178231e-03
2.279820503330754e+01 -3.052503409730547e-03 1.720260809772677e-03
2.288939785344077e+01 -2.885399987415907e-03 1.941029472119805e-03
2.298059067357400e+01 -2.699152513646024e-03 2.139928295127603e-03
2.307178349370723e+01 -2.495804428135547e-03 2.315916960868707e-03
2.316297631384046e+01 -2.277484210651550e-03 2.468171035151939e-03
2.325416913397369e+01 -2.046385637549004e-03 2.596082900498167e-03
2.334536195410692e+01 -1.804748035786303e-03 2.699260886605318e-03
2.343655477424015e+01 -1.554836696356720e-03 2.777526654026809e-03
2.352774759437338e+01 -1.298923603398971e-03 2.830910899605803e-03
2.361894041450661e+01 -1.039268628449139e-03 2.859647464121073e-03
2.371013323463984e+01 -7.781013314529089e-04 2.864165933535064e-03
2.380132605477307e+01 -5.176035013637314e-04 2.845082835126920e-03
2.389251887490630e+01 -2.598925595066888e-04 2.803191538589152e-03
2.398371169503953e+01 -7.005938491565285e-06 2.739450979822722e-03
2.407490451517276e+01 2.391134615825934e-04 2.654973331649121e-03
2.416609733530600e+01 4.766306494672838e-04 2.551010750947063e-03
2.425729015543923e+01 7.038306734900840e-04 2.428941335804348e-03
2.434848297557246e+01 9.191294408300611e-04 2.290254429150821e-03
2.443967579570569e+01 1.121083172037405e-03 2.136535407015175e-03
2.453086861583892e+01 1.308396450120791e-03 1.969450090045083e-03
2.462206143597215e+01 1.479928836147653e-03 1.790728916274962e-03
2.471325425610538e+01 1.634700035813322e-03 1.602151011355127e-03
2.480444707623861e+01 1.771893613735096e-03 1.405528289615399e-03
2.489563989637184e+01 1.890859264221599e-03 1.202689715477956e-03
2.498683271650507e+01 1.991113658865997e-03 9.954658499179440e-04
2.507802553663830e+01 2.072339902429526e-03 7.856738009620407e-04
2.516921835677153e+01 2.134385639041057e-03 5.751026906859135e-04
2.526041117690476e+01 2.177259860667761e-03 3.654997438976047e-04
2.535160399703799e+01 2.201128479046984e-03 1.585570957551208e-04
2.544279681717122e+01 2.206308730753418e-03 -4.410059295379646e-05
2.553398963730445e+01 2.193262492759320e-03 -2.409276331580419e-04
2.562518245743768e+01 2.162588592687662e-03 -4.304678471890358e-04
2.571637527757091e+01 2.115014203925528e-03 -6.113640902651487e-04
2.580756809770414e+01 2.051385420832375e-03 -7.823667032116198e-04
2.589876091783737e+01 1.972657113428054e-03 -9.423408559753546e-04
2.598995373797060e+01 1.879882164169234e-03 -1.090272751674354e-03
2.608114655810383e+01 1.774200191718972e-03 -1.225274671075115e-03
2.617233937823706e+01 1.656825867988578e-03 -1.346588847435935e-03
2.626353219837029e+01 1.529036935197384e-03 -1.453590171510538e-03
2.635472501850352e+01 1.392162029275102e-03 -1.545787736099250e-03
2.644591783863675e+01 1.247568414650469e-03 -1.622825238792741e-03
2.653711065876998e+01 1.096649733362491e-03 -1.684480270409376e-03
2.662830347890321e+01 9.408138685362925e-04 -1.730662525019624e-03
2.671949629903644e+01 7.814710186292480e-04 -1.761410975323520e-03
2.681068911916967e+01 6.200220745244523e-04 -1.776890064449224e-03
2.690188193930290e+01 4.578473865818327e-04 -1.777384971927563e-03
2.699307475943613e+01 2.962960032101800e-04 -1.763296017630812e-03
2.708426757956936e+01 1.366754564571773e-04 -1.735132272811754e-03
2.717546039970259e+01 -1.975783640709317e-05 -1.693504452015751e-03
2.726665321983582e+01 -1.718074932489724e-04 -1.639117163545182e-03
2.735784603996905e+01 -3.183453545419184e-04 -1.572760599319647e-03
2.744903886010228e+01 -4.583188906067900e-04 -1.495301747390824e-03
2.754023168023551e+01 -5.907577889537403e-04 -1.407675212038098e-03
2.763142450036874e+01 -7.147796898501887e-04 -1.310873727296589e-03
2.772261732050197e+01 -8.295950460828158e-04 -1.205938449965339e-03
2.781381014063520e+01 -9.345110907103105e-04 -1.093949117628485e-03
2.790500296076843e+01 -1.028934904353855e-03 -9.760141560194882e-04
2.799619578090166e+01 -1.112375581182636e-03 -8.532608181966884e-04
2.808738860103489e+01 -1.184445500163360e-03 -7.268254355105682e-04
2.817858142116812e+01 -1.244860715300436e-03 -5.978438572667005e-04
2.826977424130135e+01 -1.293440485445352e-03 -4.674421523645400e-04
2.836096706143458e+01 -1.330105970751857e-03 -3.367276420656508e-04
2.845215988156781e+01 -1.354878128954267e-03 -2.067803284630788e-04
2.854335270170104e+01 -1.367874850310130e-03 -7.864477823632001e-05
2.863454552183427e+01 -1.369307375241162e-03 4.667748406447001e-05
2.872573834196750e+01 -1.359476043397842e-03 1.682350246023623e-04
2.881693116210073e+01 -1.338765427038511e-03 2.851329479898440e-04
2.890812398223396e+01 -1.307638905233317e-03 3.965387075393956e-04
2.899931680236719e+01 -1.266632738461942e-03 5.016872476045094e-04
2.909050962250042e+01 -1.216349705661860e-03 5.998854538827249e-04
2.918170244263365e+01 -1.157452367695900e-03 6.905158938755853e-04
2.927289526276688e+01 -1.090656022544020e-03 7.730398359990525e-04
2.936408808290011e+01 -1.016721418288956e-03 8.469995420609554e-04
2.945528090303334e+01 -9.364472901680740e-04 9.120198339205645e-04
2.954647372316657e+01 -8.506627876176416e-04 9.678089410728221e-04
2.963766654329980e+01 -7.602198563586263e-04 1.014158641612138e-03
2.972885936343303e+01 -6.659856391864363e-04 1.050943714486997e-03
2.982005218356626e+01 -5.688349572558933e-04 1.078120726119112e-03
2.991124500369950e+01 -4.696429313255200e-04 1.095726179295006e-03
3.000243782383273e+01 -3.692777996733463e-04 1.103874056713089e-03
3.009363064396596e+01 -2.685939862538607e-04 1.102752795658230e-03
3.018482346409919e+01 -1.684254691687767e-04 1.092621733955643e-03
3.027601628423242e+01 -6.957949571116022e-05 1.073807070607194e-03
3.036720910436565e+01 2.716931384703358e-05 1.046697387321041e-03
3.045840192449888e+01 1.210844358788460e-04 1.011738779498606e-03
3.054959474463211e+01 2.114724531109168e-04 9.694296471343502e-04
3.064078756476534e+01 2.976875757598502e-04 9.203151975104032e-04
3.073198038489857e+01 3.791356502180801e-04 8.649817125308705e-04
3.082317320503180e+01 4.552776362564470e-04 8.040506340439634e-04
3.091436602516503e+01 5.256325385814452e-04 7.381725205524715e-04
3.100555884529826e+01 5.897797834404859e-04 6.680209283261199e-04
3.109675166543149e+01 6.473610357691429e-04 5.942862691181719e-04
3.118794448556472e+01 6.980814570823383e-04 5.176696954713076e-04
3.127913730569795e+01 7.417104088906651e-04 4.388770629953541e-04
3.137033012583118e+01 7.780816108394810e-04 3.586130170353823e-04
3.146152294596441e+01 8.070927669902205e-04 2.775752488489236e-04
3.155271576609764e+01 8.287046776612129e-04 1.964489638035384e-04
3.164390858623087e+01 8.429398579924414e-04 1.159016012203706e-04
3.173510140636410e+01 8.498806878711704e-04 3.657784235683865e-05
3.182629422649733e+01 8.496671210321764e-04 -4.090506032541319e-05
3.191748704663056e+01 8.424939840093800e-04 -1.159616029895250e-04
3.200867986676379e+01 8.286078981499849e-04 -1.880419734074580e-04
3.209987268689702e+01 8.083038600959101e-04 -2.566355949463649e-04
3.219106550703025e+01 7.819215179815469e-04 -3.212742532731315e-04
3.228225832716348e+01 7.498411820860123e-04 -3.815347914069104e-04
3.237345114729671e+01 7.124796098094784e-04 -4.370413626756075e-04
3.246464396742994e+01 6.702856056172069e-04 -4.874672350380838e-04
3.255583678756317e+01 6.237354770149301e-04 -5.325361440878495e-04
3.264702960769640e+01 5.733283876912613e-04 -5.720231958260619e-04
3.273822242782963e+01 5.195816486957402e-04 -6.057553239530059e-04
3.282941524796286e+01 4.630259879262049e-04 -6.336113099509085e-04
3.292060806809609e+01 4.042008372901954e-04 -6.555213775917493e-04
3.301180088822932e+01 3.436496756979264e-04 -6.714663766785227e-04
3.310299370836255e+01 2.819154645569803e-04 -6.814765737961708e-04
3.319418652849578e+01 2.195362106909944e-04 -6.856300705904004e-04
3.328537934862901e+01 1.570406896176319e-04 -6.840508725924093e-04
3.337657216876224e+01 9.494435991774134e-05 -6.769066338512291e-04
3.346776498889547e+01 3.374549703175859e-05 -6.644061046114314e-04
3.355895780902870e+01 -2.607842774410609e-05 -6.467963109733799e-04
3.365015062916194e+01 -8.407409999496104e-05 -6.243594968895353e-04
3.374134344929517e+01 -1.398154264123773e-04 -5.974098599795820e-04
3.383253626942840e+01 -1.929062931738810e-04 -5.662901134878147e-04
3.392372908956163e+01 -2.429830041181462e-04 -5.313679072591911e-04
3.401492190969486e+01 -2.897163873697227e-04 -4.930321408789677e-04
3.410611472982809e+01 -3.328135620913236e-04 -4.516892021103466e-04
3.419730754996132e+01 -3.720193600524992e-04 -4.077591634827104e-04
3.428850037009455e+01 -4.071173996766052e-04 -3.616719693394337e-04
3.437969319022778e+01 -4.379308131399766e-04 -3.138636448604680e-04
3.447088601036101e+01 -4.643226299259333e-04 -2.647725575441657e-04
3.456207883049424e+01 -4.861958229607037e-04 -2.148357603799871e-04
3.465327165062747e+01 -5.034930260590660e-04 -1.644854444850975e-04
3.474446447076070e+01 -5.161959338664696e-04 -1.141455273309214e-04
3.483565729089393e+01 -5.243243977852917e-04 -6.422840086906971e-05
3.492685011102716e+01 -5.279352335011150e-04 -1.513186189916390e-05
3.501804293116039e+01 -5.271207576676830e-04 3.276375507586490e-05
3.510923575129362e+01 -5.220070730555950e-04 7.909822446773099e-05
3.520042857142685e+01 -5.127521230108203e-04 1.235338399493580e-04
3.529162139156008e+01 -4.995435373976440e-04 1.657575751471635e-04
3.538281421169331e+01 -4.825962933115810e-04 2.054829837038916e-04
3.547400703182654e+01 -4.621502147378213e-04 2.424518301695260e-04
3.556519985195977e+01 -4.384673359986317e-04 2.764354456148892e-04
3.565639267209300e+01 -4.118291542792989e-04 3.072358042838951e-04
3.574758549222623e+01 -3.825337967490161e-04 3.346863199866389e-04
3.583877831235946e+01 -3.508931278046386e-04 3.586523632679744e-04
3.592997113249269e+01 -3.172298217671783e-04 3.790315026472823e-04
3.602116395262592e+01 -2.818744259605479e-04 3.957534753981566e-04
3.611235677275915e+01 -2.451624385081552e-04 4.087798954062981e-04
3.620354959289238e+01 -2.074314244055618e-04 4.181037075958342e-04
3.629474241302561e+01 -1.690181924778889e-04 4.237484002357453e-04
3.638593523315884e+01 -1.302560547214154e-04 4.257669881176628e-04
3.647712805329207e+01 -9.147218827324660e-05 4.242407811240722e-04
3.656832087342530e+01 -5.298511886530536e-05 4.192779540734751e-04
3.665951369355853e+01 -1.510234311413032e-05 4.110119349294357e-04
3.675070651369176e+01 2.188189460843483e-05 3.995996294883608e-04
3.684189933382499e+01 5.768865667070444e-05 3.852195015125153e-04
3.693309215395822e+01 9.205618575147442e-05 3.680695279479799e-04
3.702428497409145e+01 1.247415870088010e-04 3.483650493612718e-04
