# omega0=1, alpha=0
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.047664048852552e+01 -4.451850794062907e-01 6.415984284473377e-01
3.056783330865875e+01 -3.849601414651884e-01 6.783902885789286e-01
3.065902612879198e+01 -3.216153105620099e-01 7.099568266815806e-01
3.075021894892521e+01 -2.556443987883278e-01 7.359264077336507e-01
3.084141176905844e+01 -1.875727926038912e-01 7.559802012809744e-01
3.093260458919167e+01 -1.179521053843528e-01 7.698636274816530e-01
3.102379740932490e+01 -4.735385999082608e-02 7.773960459344913e-01
3.111499022945813e+01 2.363760235437449e-02 7.784779194470410e-01
3.120618304959136e+01 9.443272804398739e-02 7.730948622759983e-01
3.129737586972459e+01 1.644445701180078e-01 7.613182310779113e-01
3.138856868985782e+01 2.330965004833119e-01 7.433022082061022e-01
3.147976150999105e+01 2.998295045339451e-01 7.192776247618170e-01
3.157095433012428e+01 3.641087824756571e-01 6.895430374699693e-01
3.166214715025751e+01 4.254294384019015e-01 6.544537771617613e-01
3.175333997039074e+01 4.833211097782736e-01 6.144098066218110e-01
3.184453279052397e+01 5.373514684065829e-01 5.698432548365430e-01
3.193572561065720e+01 5.871286010922943e-01 5.212064398288975e-01
3.202691843079044e+01 6.323023471750968e-01 4.689610704282925e-01
3.211811125092367e+01 6.725647257238691e-01 4.135691516996333e-01
3.220930407105690e+01 7.076496246715198e-01 3.554859337386744e-01
3.230049689119013e+01 7.373319467195887e-01 2.951550606667581e-01
3.239168971132336e+01 7.614264134518236e-01 2.330059119723050e-01
3.248288253145659e+01 7.797862219039063e-01 1.694529913992188e-01
3.257407535158982e+01 7.923017295715230e-01 1.048971128044224e-01
3.266526817172305e+01 7.988993173110803e-01 3.972805642863918e-02
3.275646099185628e+01 7.995405473294269e-01 -2.567168155478863e-02
3.284765381198951e+01 7.942216975334855e-01 -9.092245415497500e-02
3.293884663212274e+01 7.829737154721693e-01 -1.556427676045510e-01
3.303003945225597e+01 7.658625960855773e-01 -2.194447541932905e-01
3.312123227238920e+01 7.429901483690733e-01 -2.819302401761939e-01
3.321242509252243e+01 7.144950777266178e-01 -3.426878212715146e-01
3.330361791265566e+01 6.805542742931238e-01 -4.012913309818438e-01
3.339481073278889e+01 6.413841643027222e-01 -4.573000411284747e-01
3.348600355292212e+01 5.972419536202962e-01 -5.102608639125417e-01
3.357719637305535e+01 5.484265722798378e-01 -5.597127256938749e-01
3.366838919318858e+01 4.952791190602549e-01 -6.051931523327737e-01
3.375958201332181e+01 4.381826085613373e-01 -6.462469466357041e-01
3.385077483345504e+01 3.775608422370276e-01 -6.824366583456833e-01
3.394196765358827e+01 3.138762606759866e-01 -7.133543609035049e-01
3.403316047372150e+01 2.476266867506996e-01 -7.386340773963328e-01
3.412435329385473e+01 1.793409356888642e-01 -7.579640647878769e-01
3.421554611398796e+01 1.095733440381809e-01 -7.710980945399845e-01
3.430673893412119e+01 3.889734829647877e-02 -7.778648779486927e-01
3.439793175425442e+01 -3.210168224834997e-02 -7.781748850909246e-01
3.448912457438765e+01 -1.028340933481652e-01 -7.720239932873214e-01
3.458031739452088e+01 -1.727137689613963e-01 -7.594936564898490e-01
3.467151021465411e+01 -2.411658095359255e-01 -7.407475811554042e-01
3.476270303478734e+01 -3.076337574977784e-01 -7.160251901471042e-01
3.485389585492057e+01 -3.715860999932787e-01 -6.856324168573462e-01
3.494508867505380e+01 -4.325218378417522e-01 -6.499305663074338e-01
3.503628149518703e+01 -4.899749825120470e-01 -6.093240892244602e-01
3.512747431532026e+01 -5.435179216109112e-01 -5.642481337550360e-01
3.521866713545349e+01 -5.927636698778669e-01 -5.151566755716634e-01
3.530985995558672e+01 -6.373670902566406e-01 -4.625118987846534e-01
3.540105277571995e+01 -6.770252234338754e-01 -4.067753308771971e-01
3.549224559585318e+01 -7.114769016935337e-01 -3.484010490790733e-01
3.558343841598641e+01 -7.405018435088025e-01 -2.878310941705733e-01
3.567463123611964e+01 -7.639194301275831e-01 -2.254930659568292e-01
3.576582405625287e+01 -7.815873567461507e-01 -1.617997413510724e-01
3.585701687638610e+01 -7.934003314704358e-01 -9.715045392942646e-02
3.594820969651933e+01 -7.992889679282690e-01 -3.193390114171715e-02
3.603940251665257e+01 -7.992189846024867e-01 3.346800255681230e-02
3.613059533678580e+01 -7.931907877051917e-01 9.867563721017682e-02
3.622178815691903e+01 -7.812394762053152e-01 1.633069789433569e-01
3.631298097705226e+01 -7.634352685494522e-01 2.269731215387956e-01
3.640417379718549e+01 -7.398843115535630e-01 2.892744432280027e-01
3.649536661731872e+01 -7.107297937671517e-01 3.497978287566167e-01
3.658655943745195e+01 -6.761532494240143e-01 4.081153275745070e-01
3.667775225758518e+01 -6.363759064033121e-01 4.637845805659652e-01
3.676894507771841e+01 -5.916599044448434e-01 5.163512744127711e-01
3.686013789785164e+01 -5.423091906864840e-01 5.653537798804628e-01
3.695133071798487e+01 -4.886698912163175e-01 6.103299962957778e-01
3.704252353811810e+01 -4.311299625130445e-01 6.508262621442056e-01
3.713371635825133e+01 -3.701179476102505e-01 6.864080099896684e-01
3.722490917838456e+01 -3.061006996752947e-01 7.166716582467459e-01
3.731610199851779e+01 -2.395799898756213e-01 7.412570638154727e-01
3.740729481865102e+01 -1.710879842540485e-01 7.598597324995489e-01
3.749848763878425e+01 -1.011816509760555e-01 7.722419219860559e-01
3.758968045891748e+01 -3.043623794471490e-02 7.782417929050427e-01
3.768087327905071e+01 4.056196660096956e-02 7.777798748513916e-01
3.777206609918394e+01 1.112233193974667e-01 7.708623106355770e-01
3.786325891931717e+01 1.809626448722178e-01 7.575806039006566e-01
3.795445173945040e+01 2.492068750807675e-01 7.381078916184484e-01
3.804564455958363e+01 3.154022022002329e-01 7.126920566301458e-01
3.813683737971686e+01 3.790204796715344e-01 6.816462495954099e-01
3.822803019985009e+01 4.395646690569907e-01 6.453375748472646e-01
3.831922301998332e+01 4.965732036653789e-01 6.041747930924287e-01
3.841041584011655e+01 5.496232188170301e-01 5.585959020534280e-01
3.850160866024978e+01 5.983326743851659e-01 5.090563834562908e-01
3.859280148038301e+01 6.423614613955779e-01 4.560187702591342e-01
3.868399430051624e+01 6.814116364296772e-01 3.999440156009766e-01
3.877518712064947e+01 7.152269630101759e-01 3.412849586635913e-01
3.886637994078270e+01 7.435919577580424e-01 2.804820028841223e-01
3.895757276091593e+01 7.663306422011835e-01 2.179609632631592e-01
3.904876558104916e+01 7.833051910241916e-01 1.541329098946448e-01
3.913995840118239e+01 7.944146470633435e-01 8.939573644192148e-02
3.923115122131562e+01 7.995938452422068e-01 2.413711283799518e-02
3.932234404144885e+01 7.988126543427544e-01 -4.126156385408421e-02
3.941353686158208e+01 7.920756089543002e-01 -1.064206333971441e-01
3.950472968171531e+01 7.794219655801571e-01 -1.709574776260804e-01
3.959592250184854e+01 7.609261777670914e-01 -2.344820968258072e-01
3.968711532198177e+01 7.366987461175043e-01 -2.965933812536451e-01
3.977830814211500e+01 7.068873610409707e-01 -3.568764852095901e-01
3.986950096224823e+01 6.716782202426749e-01 -4.149016798516748e-01
3.996069378238146e+01 6.312973707971434e-01 -4.702250098412211e-01
4.005188660251469e+01 5.860118992911015e-01 -5.223910022675161e-01
4.014307942264792e+01 5.361307754814452e-01 -5.709375697921899e-01
4.023427224278115e+01 4.820051480161280e-01 -6.154031122941750e-01
4.032546506291438e+01 4.240278977281378e-01 -6.553356560486073e-01
4.041665788304761e+01 3.626322769587926e-01 -6.903036863399752e-01
4.050785070318084e+01 2.982895032365449e-01 -7.199081445841259e-01
4.059904352331407e+01 2.315052316326555e-01 -7.437948961525732e-01
4.069023634344730e+01 1.628148993104548e-01 -7.616668545766594e-01
4.078142916358053e+01 9.277801305289608e-02 -7.732948947686871e-01
4.087262198371376e+01 2.197152890242345e-02 -7.785267192783875e-01
4.096381480384699e+01 -4.901745560208041e-02 -7.772929636791461e-01
4.105500762398022e+01 -1.195994198007173e-01 -7.696100326567640e-01
4.114620044411345e+01 -1.891902375913779e-01 -7.555794261650143e-01
4.123739326424668e+01 -2.572187746587384e-01 -7.353836130733471e-01
4.132858608437991e+01 -3.231339641957242e-01 -7.092788005259226e-01
4.141977890451314e+01 -3.864111035447087e-01 -6.775851945493773e-01
4.151097172464637e+01 -4.465571771207331e-01 -6.406755228995253e-01
4.160216454477960e+01 -5.031150859760729e-01 -5.989626787260813e-01
4.169335736491283e+01 -5.556667432181606e-01 -5.528873414273958e-01
4.178455018504606e+01 -6.038350694194641e-01 -5.029063498622767e-01
4.187574300517930e+01 -6.472849868091398e-01 -4.494824627575859e-01
4.196693582531253e+01 -6.857235611082891e-01 -3.930759658599121e-01
4.205812864544576e+01 -7.188994732778025e-01 -3.341383989014731e-01
4.214932146557899e+01 -7.466020201123975e-01 -2.731084975714268e-01
4.224051428571222e+01 -7.686598439976907e-01 -2.104102901622356e-01
4.233170710584545e+01 -7.849395806666449e-01 -1.464531626543984e-01
4.242289992597868e+01 -7.953445922563177e-01 -8.163361124033582e-02
4.251409274611191e+01 -7.998139241190576e-01 -1.633833500277625e-02
4.260528556624514e+01 -7.983215900624039e-01 4.905172138420179e-02
4.269647838637837e+01 -7.908762538567459e-01 1.141567901383451e-01
4.278767120651160e+01 -7.775213363479312e-01 1.785935954026796e-01
4.287886402664483e+01 -7.583355383665327e-01 2.419709904666992e-01
4.297005684677806e+01 -7.334337306899729e-01 3.038863398297115e-01
4.306124966691129e+01 -7.029681244991531e-01 3.639230506491143e-01
4.315244248704452e+01 -6.671296002627063e-01 4.216496248337952e-01
4.324363530717775e+01 -6.261490414036130e-01 4.766205491728289e-01
4.333482812731098e+01 -5.802984935900181e-01 5.283792608773326e-01
4.342602094744421e+01 -5.298919536327586e-01 5.764633156770305e-01
4.351721376757744e+01 -4.752855865904650e-01 6.204117443656915e-01
4.360840658771067e+01 -4.168771784576727e-01 6.597744156710682e-01
4.369959940784390e+01 -3.551046567555410e-01 6.941230390172533e-01
4.379079222797713e+01 -2.904435532186332e-01 7.230632570783838e-01
4.388198504811036e+01 -2.234033405380291e-01 7.462471171328313e-01
4.397317786824359e+01 -1.545226455896904e-01 7.633850966189131e-01
4.406437068837682e+01 -8.436341937117575e-02 7.742568146014803e-01
4.415556350851005e+01 -1.350422181956409e-02 7.787196029737288e-01
4.424675632864328e+01 5.746715035112383e-02 7.767142439032816e-01
4.433794914877651e+01 1.279614106315138e-01 7.682673943008089e-01
4.442914196890974e+01 1.973955907797780e-01 7.534904913394581e-01
4.452033478904297e+01 2.652005910319573e-01 7.325752322578860e-01
4.461152760917620e+01 3.308281753656325e-01 7.057860090923319e-01
4.470272042930943e+01 3.937571608580844e-01 6.734499190116036e-01
4.479391324944266e+01 4.534986149693908e-01 6.359451364716961e-01
4.488510606957589e+01 5.095999504713037e-01 5.936885101164189e-01
4.497629888970912e+01 5.616478865157896e-01 5.471232349375216e-01
4.506749170984235e+01 6.092703183356488e-01 4.967073607789381e-01
4.515868452997558e+01 6.521372011647725e-01 4.429037524706752e-01
4.524987735010881e+01 6.899606021173100e-01 3.861719390554427e-01
4.534107017024204e+01 7.224941051445549e-01 3.269621031850851e-01
4.543226299037527e+01 7.495317689296972e-01 2.657112859571725e-01
4.552345581050850e+01 7.709068372903102e-01 2.028417302142908e-01
4.561464863064173e+01 7.864903888290328e-01 1.387611631540987e-01
4.570584145077496e+01 7.961900900265974e-01 7.386472793511822e-02
4.579703427090819e+01 7.999491864205956e-01 8.538210764862254e-03
4.588822709104142e+01 7.977458322807371e-01 -5.683783047758529e-02
4.597941991117465e+01 7.895928220931400e-01 -1.218834533404035e-01
4.607061273130788e+01 7.755377485391766e-01 -1.862146617396978e-01
4.616180555144111e+01 7.556635724901393e-01 -2.494391100468168e-01
4.625299837157434e+01 7.300895516858068e-01 -3.111526014628375e-01
4.634419119170757e+01 6.989724371558381e-01 -3.709367821482665e-01
4.643538401184080e+01 6.625078113079630e-01 -4.283583971385974e-01
4.652657683197403e+01 6.209314106297444e-01 -4.829704173678343e-01
4.661776965210726e+01 5.745202513265203e-01 -5.343152636725270e-01
4.670896247224049e+01 5.235933605779086e-01 -5.819302396722018e-01
4.680015529237372e+01 4.685119122688760e-01 -6.253551406454934e-01
4.689134811250695e+01 4.096785766674743e-01 -6.641418348804866e-01
4.698254093264018e+01 3.475359204750757e-01 -6.978654287375178e-01
4.707373375277341e+01 2.825637375384044e-01 -7.261364444686305e-01
4.716492657290664e+01 2.152752500057773e-01 -7.486132832929402e-01
4.725611939303987e+01 1.462121913750248e-01 -7.650141398546101e-01
4.734731221317310e+01 7.593886109796988e-02 -7.751275000784931e-01
4.743850503330633e+01 5.035317839434866e-03 -7.788204073581979e-01
4.752969785343956e+01 -6.591005304583414e-02 -7.760438251768076e-01
4.762089067357280e+01 -1.363083106081640e-01 -7.668346469953172e-01
4.771208349370603e+01 -2.055777521825161e-01 -7.513141824758467e-01
4.780327631383926e+01 -2.731514123265480e-01 -7.296832489095888e-01
