# omega0=1, alpha=0.689
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
4.742026646927972e+00 -1.197801053009971e-02 2.008160862810655e-02
4.833219467061202e+00 -1.015677287353998e-02 1.983585136561080e-02
4.924412287194432e+00 -8.364638026491901e-03 1.944529733367906e-02
5.015605107327662e+00 -6.614268106213569e-03 1.892190748598969e-02
5.106797927460892e+00 -4.917217944896513e-03 1.827798493256112e-02
5.197990747594122e+00 -3.283909396346543e-03 1.752605498116845e-02
5.289183567727353e+00 -1.723616336828156e-03 1.667875066301286e-02
5.380376387860583e+00 -2.444598320614490e-04 1.574870433998319e-02
5.471569207993813e+00 1.146587108211201e-03 1.474844590530180e-02
5.562762028127043e+00 2.443685809459051e-03 1.369030800431709e-02
5.653954848260273e+00 3.642109901855746e-03 1.258633861849493e-02
5.745147668393503e+00 4.738215664031828e-03 1.144822127401371e-02
5.836340488526734e+00 5.729405445305082e-03 1.028720305745970e-02
5.927533308659964e+00 6.614084883775884e-03 9.114030545546735e-03
6.018726128793194e+00 7.391614644124018e-03 7.938893684057506e-03
6.109918948926424e+00 8.062257399043562e-03 6.771377583748396e-03
6.201111769059654e+00 8.627120772408995e-03 5.620422138111533e-03
6.292304589192884e+00 9.088096950911008e-03 4.494289309902035e-03
6.383497409326115e+00 9.447799654486630e-03 3.400537880391188e-03
6.474690229459345e+00 9.709499134859946e-03 2.346005407503250e-03
6.565883049592575e+00 9.877055846378581e-03 1.336797096377669e-03
6.657075869725805e+00 9.954853404549846e-03 3.782812484571275e-04
6.748268689859035e+00 9.947731415718754e-03 -5.249090771242340e-04
6.839461509992265e+00 9.860918726650054e-03 -1.368868583387639e-03
6.930654330125495e+00 9.699967605829776e-03 -2.150406852551587e-03
7.021847150258726e+00 9.470689329527035e-03 -2.867030493927370e-03
7.113039970391956e+00 9.179091605476707e-03 -3.516920769479319e-03
7.204232790525186e+00 8.831318225863903e-03 -4.098907152665766e-03
7.295425610658416e+00 8.433591299498796e-03 -4.612437280846989e-03
7.386618430791646e+00 7.992156371032001e-03 -5.057543762306870e-03
7.477811250924876e+00 7.513230693122350e-03 -5.434808296021445e-03
7.569004071058107e+00 7.002954875954727e-03 -5.745323555963779e-03
7.660196891191337e+00 6.467348097716472e-03 -5.990653282212934e-03
7.751389711324567e+00 5.912267019855459e-03 -6.172791008693318e-03
7.842582531457797e+00 5.343368512415006e-03 -6.294117842273605e-03
7.933775351591027e+00 4.766076257700582e-03 -6.357359690469975e-03
8.024968171724257e+00 4.185551265186101e-03 -6.365544315398197e-03
8.116160991857488e+00 3.606666297093803e-03 -6.321958570176312e-03
8.207353811990718e+00 3.033984172637127e-03 -6.230106150967747e-03
8.298546632123948e+00 2.471739889631000e-03 -6.093666173545309e-03
8.389739452257178e+00 1.923826475154830e-03 -5.916452857917998e-03
8.480932272390408e+00 1.393784452281967e-03 -5.702376578457552e-03
8.572125092523638e+00 8.847947876236338e-04 -5.455406510345704e-03
8.663317912656868e+00 3.996751646106963e-04 -5.179535076282140e-03
8.754510732790099e+00 -5.912058993352625e-05 -4.878744370482070e-03
8.845703552923329e+00 -4.895001132994467e-04 -4.556974710273396e-03
8.936896373056559e+00 -8.897273483497401e-04 -4.218095439284335e-03
9.028089193189789e+00 -1.258414828932420e-03 -3.865878080485547e-03
9.119282013323019e+00 -1.594513627067133e-03 -3.503971912392128e-03
9.210474833456249e+00 -1.897301185304909e-03 -3.135882017698884e-03
9.301667653589480e+00 -2.166367261099273e-03 -2.764949830658079e-03
9.392860473722710e+00 -2.401598211423593e-03 -2.394336187735406e-03
9.484053293855940e+00 -2.603159845339225e-03 -2.027006865602320e-03
9.575246113989170e+00 -2.771479069883851e-03 -1.665720571428723e-03
9.666438934122400e+00 -2.907224550638697e-03 -1.313019332799357e-03
9.757631754255630e+00 -3.011286602782381e-03 -9.712212184437907e-04
9.848824574388860e+00 -3.084756521487098e-03 -6.424153063811679e-04
9.940017394522091e+00 -3.128905552301779e-03 -3.284588030591936e-04
1.003121021465532e+01 -3.145163692840102e-03 -3.097620562046743e-05
1.012240303478855e+01 -3.135098506792368e-03 2.486396104471137e-04
1.021359585492178e+01 -3.100394120151654e-03 5.092245043430423e-04
1.030478867505501e+01 -3.042830557726702e-03 7.498385165374698e-04
1.039598149518824e+01 -2.964263565643995e-03 9.697597870885808e-04
1.048717431532147e+01 -2.866605052752430e-03 1.168477087757936e-03
1.057836713545470e+01 -2.751804270764537e-03 1.345681112489252e-03
1.066955995558793e+01 -2.621829839720964e-03 1.501254672003309e-03
1.076075277572116e+01 -2.478652712066782e-03 1.635261938205225e-03
1.085194559585439e+01 -2.324230155388918e-03 1.747936882876517e-03
1.094313841598762e+01 -2.160490820786611e-03 1.839671052813896e-03
1.103433123612085e+01 -1.989320951026367e-03 1.911000820264180e-03
1.112552405625408e+01 -1.812551770156982e-03 1.962594243277349e-03
1.121671687638731e+01 -1.631948084208085e-03 1.995237665546840e-03
1.130790969652054e+01 -1.449198111038558e-03 2.009822179518359e-03
1.139910251665377e+01 -1.265904546401950e-03 2.007330070116468e-03
1.149029533678700e+01 -1.083576862909237e-03 1.988821349452842e-03
1.158148815692023e+01 -9.036248288413483e-04 1.955420485430814e-03
1.167268097705346e+01 -7.273532247330965e-04 1.908303419335775e-03
1.176387379718669e+01 -5.559577273467718e-04 1.848684959385799e-03
1.185506661731992e+01 -3.905219231004484e-04 1.777806628894494e-03
1.194625943745315e+01 -2.320154062281507e-04 1.696925039248175e-03
1.203745225758638e+01 -8.129291093463643e-05 1.607300849397830e-03
1.212864507771961e+01 6.090557843194833e-05 1.510188365084788e-03
1.221983789785284e+01 1.939537996358075e-04 1.406825822624632e-03
1.231103071798607e+01 3.173373313942780e-04 1.298426393829237e-03
1.240222353811930e+01 4.306509259278696e-04 1.186169940609269e-03
1.249341635825254e+01 5.335951245898169e-04 1.071195540021348e-03
1.258460917838577e+01 6.259722274957637e-04 9.545947930522749e-04
1.267580199851900e+01 7.076816889587659e-04 8.374059233090270e-04
1.276699481865223e+01 7.787150107870000e-04 7.206086650437269e-04
1.285818763878546e+01 8.391502051578881e-04 6.051199336186188e-04
1.294938045891869e+01 8.891458978818930e-04 4.917902656327864e-04
1.304057327905192e+01 9.289351414531539e-04 3.814010105105514e-04
1.313176609918515e+01 9.588190053952902e-04 2.746622504067421e-04
1.322295891931838e+01 9.791600090930989e-04 1.722114208270468e-04
1.331415173945161e+01 9.903754595993221e-04 7.461260039866606e-05
1.340534455958484e+01 9.929307538653180e-04 -1.764356524078891e-05
1.349653737971807e+01 9.873327015104750e-04 -1.041393434420253e-04
1.358773019985130e+01 9.741229206622916e-04 -1.845288389228266e-04
1.367892301998453e+01 9.538713556112491e-04 -2.585364050281629e-04
1.377011584011776e+01 9.271699610748979e-04 -3.259545859172349e-04
1.386130866025099e+01 8.946265937956472e-04 -3.866416348185203e-04
1.395250148038422e+01 8.568591480466773e-04 -4.405186541591280e-04
1.404369430051745e+01 8.144899674284950e-04 -4.875664036306171e-04
1.413488712065068e+01 7.681405611412320e-04 -5.278218221227756e-04
1.422607994078391e+01 7.184266487489604e-04 -5.613743089642683e-04
1.431727276091714e+01 6.659535533439334e-04 -5.883618090805610e-04
1.440846558105037e+01 6.113119590001173e-04 -6.089667455422200e-04
1.449965840118360e+01 5.550740445035880e-04 -6.234118415585356e-04
1.459085122131683e+01 4.977900015866142e-04 -6.319558723009301e-04
1.468204404145006e+01 4.399849422942473e-04 -6.348893850465922e-04
1.477323686158329e+01 3.821561966960535e-04 -6.325304240440885e-04
1.486442968171652e+01 3.247709989376982e-04 -6.252202942480056e-04
1.495562250184975e+01 2.682645566212724e-04 -6.133193956772266e-04
1.504681532198298e+01 2.130384957208324e-04 -5.972031576489123e-04
1.513800814211621e+01 1.594596706894161e-04 -5.772580995544643e-04
1.522920096224944e+01 1.078593271022014e-04 -5.538780422006374e-04
1.532039378238267e+01 5.853260211157803e-05 -5.274604910632702e-04
1.541158660251590e+01 1.173834616560019e-05 -4.984032101163947e-04
1.550277942264913e+01 -3.230075213862914e-05 -4.671010022279185e-04
1.559397224278236e+01 -7.339775753277170e-05 -4.339427094753892e-04
1.568516506291559e+01 -1.114008164518158e-04 -3.993084441507105e-04
1.577635788304882e+01 -1.461922437377534e-04 -3.635670587087100e-04
1.586755070318205e+01 -1.776873897461317e-04 -3.270738604870766e-04
1.595874352331528e+01 -2.058333103537700e-04 -2.901685746986981e-04
1.604993634344851e+01 -2.306072625833921e-04 -2.531735569844198e-04
1.614112916358174e+01 -2.520150485821614e-04 -2.163922547256388e-04
1.623232198371497e+01 -2.700892305279201e-04 -1.801079143611903e-04
1.632351480384820e+01 -2.848872387018443e-04 -1.445825301392820e-04
1.641470762398143e+01 -2.964893944724271e-04 -1.100560280687941e-04
1.650590044411466e+01 -3.049968692968191e-04 -7.674567731954816e-05
1.659709326424789e+01 -3.105296000755787e-04 -4.484571996110533e-05
1.668828608438112e+01 -3.132241803099980e-04 -1.452720872582788e-05
1.677947890451435e+01 -3.132317455216396e-04 1.406195856549413e-05
1.687067172464758e+01 -3.107158703157607e-04 4.079682016927866e-05
1.696186454478081e+01 -3.058504933179896e-04 6.557496016897259e-05
1.705305736491404e+01 -2.988178850007596e-04 8.831596039141346e-05
1.714425018504727e+01 -2.898066721560577e-04 1.089607085162225e-04
1.723544300518050e+01 -2.790099314770180e-04 1.274705767088317e-04
1.732663582531373e+01 -2.666233633952935e-04 1.438264852779117e-04
1.741782864544696e+01 -2.528435559958725e-04 1.580278659009738e-04
1.750902146558019e+01 -2.378663475073361e-04 1.700915388851641e-04
1.760021428571342e+01 -2.218852945540493e-04 1.800505187416597e-04
1.769140710584665e+01 -2.050902520672512e-04 1.879527620599540e-04
1.778259992597988e+01 -1.876660694935226e-04 1.938598712813265e-04
1.787379274611311e+01 -1.697914067198954e-04 1.978457674978380e-04
1.796498556624634e+01 -1.516376719623621e-04 1.999953448533044e-04
1.805617838637957e+01 -1.333680827453471e-04 2.004031185050143e-04
1.814737120651280e+01 -1.151368500395779e-04 1.991718774285482e-04
1.823856402664603e+01 -9.708848462968510e-05 1.964113526219763e-04
1.832975684677927e+01 -7.935722385489676e-05 1.922369104988142e-04
1.842094966691250e+01 -6.206657600969242e-05 1.867682804600733e-04
1.851214248704573e+01 -4.532897890879443e-05 1.801283248129434e-04
1.860333530717896e+01 -2.924556841419637e-05 1.724418583651691e-04
1.869452812731219e+01 -1.390605209213354e-05 1.638345241777289e-04
1.878572094744542e+01 6.113173846203046e-07 1.544317311113095e-04
1.887691376757865e+01 1.423967494924655e-05 1.443576579611422e-04
1.896810658771188e+01 2.692338822762486e-05 1.337343281464412e-04
1.905929940784511e+01 3.861782158339023e-05 1.226807581108444e-04
1.915049222797834e+01 4.928902595717260e-05 1.113121818043224e-04
1.924168504811157e+01 5.891336151729692e-05 9.973935285984612e-05
1.933287786824480e+01 6.747706025306060e-05 8.806792535405198e-05
1.942407068837803e+01 7.497573569117403e-05 7.639791335401664e-05
1.951526350851126e+01 8.141384690456639e-05 6.482322880535129e-05
1.960645632864449e+01 8.680412391432566e-05 5.343129671289499e-05
1.969764914877772e+01 9.116696146407962e-05 4.230274600658545e-05
1.978884196891095e+01 9.452978797584358e-05 3.151117397335606e-05
1.988003478904418e+01 9.692641628160599e-05 2.112298167241018e-05
1.997122760917741e+01 9.839638247013045e-05 1.119727733675595e-05
2.006242042931064e+01 9.898427889811531e-05 1.785844398797832e-06
2.015361324944387e+01 9.873908709347153e-05 -7.066829537990230e-06
2.024480606957710e+01 9.771351593053552e-05 -1.532346672620241e-05
2.033599888971033e+01 9.596335008694599e-05 -2.295386046422831e-05
2.042719170984356e+01 9.354681340401338e-05 -2.993468778436841e-05
2.051838452997679e+01 9.052395137090366e-05 -3.624927810175606e-05
2.060957735011002e+01 8.695603654191111e-05 -4.188734236947015e-05
2.070077017024325e+01 8.290500027939602e-05 -4.684466732652452e-05
2.079196299037648e+01 7.843289379631577e-05 -5.112277942726243e-05
2.088315581050971e+01 7.360138105517086e-05 -5.472858300545565e-05
2.097434863064294e+01 6.847126566788713e-05 -5.767397715664878e-05
2.106554145077617e+01 6.310205353669132e-05 -5.997545572066603e-05
2.115673427090940e+01 5.755155258218752e-05 -6.165369461546716e-05
2.124792709104263e+01 5.187551052413472e-05 -6.273313061652868e-05
2.133911991117586e+01 4.612729131512596e-05 -6.324153549550127e-05
2.143031273130909e+01 4.035759047948184e-05 -6.320958923093000e-05
2.152150555144232e+01 3.461418928093660e-05 -6.267045578519735e-05
2.161269837157555e+01 2.894174733459590e-05 -6.165936470838700e-05
2.170389119170878e+01 2.338163299240593e-05 -6.021320158426187e-05
2.179508401184201e+01 1.797179056796879e-05 -5.837011007870869e-05
2.188627683197524e+01 1.274664322669928e-05 -5.616910808944441e-05
2.197746965210847e+01 7.737030151540826e-06 -5.364972023002685e-05
2.206866247224170e+01 2.970176403015751e-06 -5.085162861365456e-05
2.215985529237493e+01 -1.530306274662904e-06 -4.781434363514683e-05
2.225104811250816e+01 -5.744389592483734e-06 -4.457689618498636e-05
2.234224093264139e+01 -9.655571810464499e-06 -4.117755246935716e-05
2.243343375277462e+01 -1.325079589178302e-05 -3.765355235653546e-05
2.252462657290785e+01 -1.652034489524668e-05 -3.404087192444563e-05
2.261581939304108e+01 -1.945771683483432e-05 -3.037401064816578e-05
2.270701221317431e+01 -2.205948126470322e-05 -2.668580344097872e-05
2.279820503330754e+01 -2.432511985771686e-05 -2.300725754937002e-05
2.288939785344077e+01 -2.625685323635379e-05 -1.936741410215917e-05
2.298059067357400e+01 -2.785945628802998e-05 -1.579323392753754e-05
2.307178349370723e+01 -2.914006415369269e-05 -1.230950707983735e-05
2.316297631384046e+01 -3.010797102036996e-05 -8.938785360873704e-06
2.325416913397369e+01 -3.077442377656531e-05 -5.701336979040312e-06
2.334536195410692e+01 -3.115241250538208e-05 -2.615122363205999e-06
2.343655477424015e+01 -3.125645969546502e-05 3.042099620752969e-07
2.352774759437338e+01 -3.110240994567953e-05 3.043308628523776e-06
2.361894041450661e+01 -3.070722182732106e-05 5.591087071382637e-06
2.371013323463984e+01 -3.008876344894594e-05 7.938674904650210e-06
2.380132605477307e+01 -2.926561314499812e-05 1.007935440689565e-05
2.389251887490630e+01 -2.825686658158753e-05 1.200848353598934e-05
2.398371169503953e+01 -2.708195144232471e-05 1.372340691321004e-05
2.407490451517276e+01 -2.576045072524178e-05 1.522335622637120e-05
2.416609733530600e+01 -2.431193554968218e-05 1.650934149855411e-05
2.425729015543923e+01 -2.275580824070116e-05 1.758403465451504e-05
2.434848297557246e+01 -2.111115632899475e-05 1.845164679166181e-05
2.443967579570569e+01 -1.939661797759941e-05 1.911780052752559e-05
2.453086861583892e+01 -1.763025922343187e-05 1.958939875176187e-05
2.462206143597215e+01 -1.582946330294104e-05 1.987449105879992e-05
2.471325425610538e+01 -1.401083221741174e-05 1.998213907822760e-05
2.480444707623861e+01 -1.219010058540180e-05 1.992228185475763e-05
2.489563989637184e+01 -1.038206172793343e-05 1.970560235907670e-05
2.498683271650507e+01 -8.600505836840614e-06 1.934339613591966e-05
2.507802553663830e+01 -6.858169988458615e-06 1.884744301721174e-05
2.516921835677153e+01 -5.166699683914015e-06 1.822988274692935e-05
2.526041117690476e+01 -3.536621523841448e-06 1.750309528126221e-05
2.535160399703799e+01 -1.977326559551963e-06 1.667958644350085e-05
2.544279681717122e+01 -4.970638045726555e-07 1.577187952856640e-05
2.553398963730445e+01 8.970566599327578e-07 1.479241336794813e-05
2.562518245743768e+01 2.199051595129767e-06 1.375344728267221e-05
2.571637527757091e+01 3.404044174397285e-06 1.266697327040317e-05
2.580756809770414e+01 4.508235885587746e-06 1.154463569343336e-05
2.589876091783737e+01 5.508871458929062e-06 1.039765865765392e-05
2.598995373797060e+01 6.404197527791657e-06 9.236781199075540e-06
2.608114655810383e+01 7.193415736954552e-06 8.072200324481499e-06
2.617233937823706e+01 7.876631014207927e-06 6.913521886696105e-06
2.626353219837029e+01 8.454795716493712e-06 5.769719213034784e-06
2.635472501850352e+01 8.929650351703887e-06 4.649099348012075e-06
2.644591783863675e+01 9.303661562140844e-06 3.559276718513655e-06
2.653711065876998e+01 9.579958035923929e-06 2.507153981532905e-06
2.662830347890321e+01 9.762264988740124e-06 1.498909771328935e-06
2.671949629903644e+01 9.854837830731145e-06 5.399930245333705e-07
2.681068911916967e+01 9.862395602432680e-06 -3.648764716727638e-07
2.690188193930290e+01 9.790054729981997e-06 -1.211701691703913e-06
2.699307475943613e+01 9.643263613731153e-06 -1.997196551117126e-06
2.708426757956936e+01 9.427738526380001e-06 -2.718769079609128e-06
2.717546039970259e+01 9.149401257200642e-06 -3.374500027891420e-06
2.726665321983582e+01 8.814318898274292e-06 -3.963117358828645e-06
2.735784603996905e+01 8.428646127297124e-06 -4.483967078948533e-06
2.744903886010228e+01 7.998570299810711e-06 -4.936980868132489e-06
2.754023168023551e+01 7.530259622031134e-06 -5.322640963205545e-06
2.763142450036874e+01 7.029814634123527e-06 -5.641942745510702e-06
2.772261732050197e+01 6.503223193106840e-06 -5.896355473636788e-06
2.781381014063520e+01 5.956319104864237e-06 -6.087781590542519e-06
2.790500296076843e+01 5.394744516239227e-06 -6.218515019661991e-06
2.799619578090166e+01 4.823916141152900e-06 -6.291198847472510e-06
2.808738860103489e+01 4.248995359293233e-06 -6.308782770741524e-06
2.817858142116812e+01 3.674862192387475e-06 -6.274480665531945e-06
2.826977424130135e+01 3.106093131530728e-06 -6.191728612318795e-06
2.836096706143458e+01 2.546942759640355e-06 -6.064143687534644e-06
2.845215988156781e+01 2.001329085943348e-06 -5.895483806790054e-06
2.854335270170104e+01 1.472822484564894e-06 -5.689608879173254e-06
2.863454552183427e+01 9.646381068293425e-07 -5.450443505675581e-06
2.872573834196750e+01 4.796316168457024e-07 -5.181941428159584e-06
2.881693116210073e+01 2.029808234265548e-08 -4.888051908616124e-06
2.890812398223396e+01 -4.112261624633432e-07 -4.572688191962649e-06
2.899931680236719e+01 -8.131588779644135e-07 -4.239698179519736e-06
2.909050962250042e+01 -1.184064710643680e-06 -3.892837414754200e-06
2.918170244263365e+01 -1.522845629492021e-06 -3.535744458065975e-06
2.927289526276688e+01 -1.828729227810959e-06 -3.171918703477300e-06
2.936408808290011e+01 -2.101255114621939e-06 -2.804700667195095e-06
2.945528090303334e+01 -2.340259621635114e-06 -2.437254756282003e-06
2.954647372316657e+01 -2.545859051538143e-06 -2.072554505193644e-06
2.963766654329980e+01 -2.718431691366221e-06 -1.713370248807269e-06
2.972885936343303e+01 -2.858598811034621e-06 -1.362259182852582e-06
2.982005218356626e+01 -2.967204861886635e-06 -1.021557746415184e-06
2.991124500369950e+01 -3.045297083469100e-06 -6.933762464580443e-07
3.000243782383273e+01 -3.094104718834452e-06 -3.795956311229051e-07
3.009363064396596e+01 -3.115018029623467e-06 -8.186630694386401e-08
3.018482346409919e+01 -3.109567292148444e-06 1.983911149713669e-07
3.027601628423242e+01 -3.079401944813618e-06 4.599832672742613e-07
3.036720910436565e+01 -3.026270045617273e-06 7.019397997268145e-07
3.045840192449888e+01 -2.951998186315171e-06 9.235076136197743e-07
3.054959474463211e+01 -2.858471997220112e-06 1.124143697416573e-06
3.064078756476534e+01 -2.747617363696174e-06 1.303506706512958e-06
3.073198038489857e+01 -2.621382462301438e-06 1.461447431416252e-06
3.082317320503180e+01 -2.481720711356751e-06 1.597998298813688e-06
3.091436602516503e+01 -2.330574717580833e-06 1.713362048991012e-06
3.100555884529826e+01 -2.169861287437304e-06 1.807899730960225e-06
3.109675166543149e+01 -2.001457559082821e-06 1.882118153542367e-06
3.118794448556472e+01 -1.827188298375928e-06 1.936656926614382e-06
3.127913730569795e+01 -1.648814390383392e-06 1.972275221857061e-06
3.137033012583118e+01 -1.468022546277058e-06 1.989838376723913e-06
3.146152294596441e+01 -1.286416234513187e-06 1.990304459079273e-06
3.155271576609764e+01 -1.105507834783550e-06 1.974710903118319e-06
3.164390858623087e+01 -9.267120034705174e-07 1.944161319871296e-06
3.173510140636410e+01 -7.513402302663031e-07 1.899812577897163e-06
3.182629422649733e+01 -5.805965572607682e-07 1.842862241773252e-06
3.191748704663056e+01 -4.155744241863782e-07 1.774536447770561e-06
3.200867986676379e+01 -2.572545966494165e-07 1.696078287748143e-06
3.209987268689702e+01 -1.065041280824921e-07 1.608736763880705e-06
3.219106550703025e+01 3.592369917273516e-08 1.513756368422520e-06
3.228225832716348e+01 1.693885128057462e-07 1.412367334375411e-06
3.237345114729671e+01 2.933611324611713e-07 1.305776594731361e-06
3.246464396742994e+01 4.074210606762746e-07 1.195159479958878e-06
3.255583678756317e+01 5.112532512115917e-07 1.081652175649127e-06
3.264702960769640e+01 6.046442248105363e-07 9.663449547803428e-07
3.273822242782963e+01 6.874776034149491e-07 8.502761919392427e-07
3.282941524796286e+01 7.597291342222684e-07 7.344271600928113e-07
3.292060806809609e+01 8.214612747318696e-07 6.197176041645344e-07
3.301180088822932e+01 8.728174091314216e-07 5.070020797621473e-07
3.310299370836255e+01 9.140157650592735e-07 3.970670399505739e-07
3.319418652849578e+01 9.453430979880620e-07 2.906286479802253e-07
3.328537934862901e+01 9.671482082513223e-07 1.883312893787292e-07
3.337657216876224e+01 9.798353531231564e-07 9.074675280042921e-08
3.346776498889547e+01 9.838576134056361e-07 -1.625954494786116e-09
3.355895780902870e+01 9.797102707243369e-07 -8.836019369512784e-08
3.365015062916194e+01 9.679242482236241e-07 -1.691007237341266e-07
3.374134344929517e+01 9.490596636337908e-07 -2.435622146167274e-07
3.383253626942840e+01 9.236995397947097e-07 -3.115272881708695e-07
3.392372908956163e+01 8.924437137067892e-07 -3.728441307848011e-07
3.401492190969486e+01 8.559029810798078e-07 -4.274237234242363e-07
3.410611472982809e+01 8.146935092018824e-07 -4.752367345477993e-07
3.419730754996132e+01 7.694315467907601e-07 -5.163101214763414e-07
3.428850037009455e+01 7.207284553520427e-07 -5.507234853457602e-07
3.437969319022778e+01 6.691860824858065e-07 -5.786052240094103e-07
3.447088601036101e+01 6.153924935839318e-07 -6.001285261818245e-07
3.456207883049424e+01 5.599180744724293e-07 -6.155072487577976e-07
3.465327165062747e+01 5.033120138006698e-07 -6.249917176281447e-07
3.474446447076070e+01 4.460991703846550e-07 -6.288644904741487e-07
3.483565729089393e+01 3.887773272936877e-07 -6.274361179854497e-07
3.492685011102716e+01 3.318148312457363e-07 -6.210409377394007e-07
3.501804293116039e+01 2.756486128606207e-07 -6.100329326317784e-07
3.510923575129362e+01 2.206825805235163e-07 -5.947816832867582e-07
3.520042857142685e+01 1.672863780433239e-07 -5.756684413249617e-07
3.529162139156008e+01 1.157944939579567e-07 -5.530823477580305e-07
3.538281421169331e+01 6.650570824597895e-08 -5.274168181313266e-07
3.547400703182654e+01 1.968286035357263e-08 -4.990661133765191e-07
3.556519985195977e+01 -2.444707916236703e-08 -4.684221126852489e-07
3.565639267209300e+01 -6.569265244187508e-08 -4.358713020945140e-07
3.574758549222623e+01 -1.038972937779742e-07 -4.017919899031932e-07
3.583877831235946e+01 -1.389384658180751e-07 -3.665517575349131e-07
3.592997113249269e+01 -1.707265742822131e-07 -3.305051520413703e-07
3.602116395262592e+01 -1.992036834277331e-07 -2.939916241166675e-07
3.611235677275915e+01 -2.243420547412064e-07 -2.573337132800045e-07
3.620354959289238e+01 -2.461425313931597e-07 -2.208354797922702e-07
3.629474241302561e+01 -2.646327908611422e-07 -1.847811809111796e-07
3.638593523315884e+01 -2.798654878240490e-07 -1.494341872674084e-07
3.647712805329207e+01 -2.919163089684163e-07 -1.150361334669195e-07
3.656832087342530e+01 -3.008819607390278e-07 -8.180629549705166e-08
3.665951369355853e+01 -3.068781103254469e-07 -4.994118613911951e-08
3.675070651369176e+01 -3.100372993170280e-07 -1.961435837004826e-08
3.684189933382499e+01 -3.105068484956855e-07 9.023594329669496e-09
3.693309215395822e+01 -3.084467711823338e-07 3.584485275550115e-08
3.702428497409145e+01 -3.040277114234062e-07 6.074401459869550e-08
