# omega0=1, alpha=1
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.221983789785284e+01 -2.068135334547898e-04 2.347229732356360e-04
1.231103071798607e+01 -1.855499983513224e-04 2.313474652032408e-04
1.240222353811930e+01 -1.646659879669012e-04 2.264286356536123e-04
1.249341635825254e+01 -1.442942991399338e-04 2.201400667131620e-04
1.258460917838577e+01 -1.245520851399772e-04 2.126510908216024e-04
1.267580199851900e+01 -1.055412886207166e-04 2.041258161695365e-04
1.276699481865223e+01 -8.734915765095858e-05 1.947222785718941e-04
1.285818763878546e+01 -7.004883348401917e-05 1.845917154937156e-04
1.294938045891869e+01 -5.369999914443355e-05 1.738779573479043e-04
1.304057327905192e+01 -3.834957837971740e-05 1.627169306784765e-04
1.313176609918515e+01 -2.403247503587967e-05 1.512362674236364e-04
1.322295891931838e+01 -1.077234346077629e-05 1.395550141164558e-04
1.331415173945161e+01 1.417618888117896e-06 1.277834346225022e-04
1.340534455958484e+01 1.253386486227180e-05 1.160228998286949e-04
1.349653737971807e+01 2.258168469135792e-05 1.043658575810372e-04
1.358773019985130e+01 3.157439371347641e-05 9.289587611564261e-05
1.367892301998453e+01 3.953252716035719e-05 8.168775423254401e-05
1.377011584011776e+01 4.648304777822698e-05 7.080769152001616e-05
1.386130866025099e+01 5.245857145924295e-05 6.031351204346600e-05
1.395250148038422e+01 5.749661546430596e-05 5.025493506231088e-05
1.404369430051745e+01 6.163887323937376e-05 4.067388652573742e-05
1.413488712065068e+01 6.493051926735156e-05 3.160484531899983e-05
1.422607994078391e+01 6.741954685906770e-05 2.307521848132428e-05
1.431727276091714e+01 6.915614127215198e-05 1.510573989005493e-05
1.440846558105037e+01 7.019209005782904e-05 7.710887199130580e-06
1.449965840118360e+01 7.058023207434701e-05 8.993121292536680e-07
1.459085122131683e+01 7.037394617324740e-05 -5.325720471628816e-06
1.468204404145006e+01 6.962668016187306e-05 -1.096588904926769e-05
1.477323686158329e+01 6.839152027301761e-05 -1.602737116252739e-05
1.486442968171652e+01 6.672080103075819e-05 -2.052040228169968e-05
1.495562250184975e+01 6.466575509032954e-05 -2.445884081041509e-05
1.504681532198298e+01 6.227620234918781e-05 -2.785974224361715e-05
1.513800814211621e+01 5.960027737575324e-05 -3.074294504765360e-05
1.522920096224944e+01 5.668419398108054e-05 -3.313067053003763e-05
1.532039378238267e+01 5.357204556608008e-05 -3.504713865767953e-05
1.541158660251590e+01 5.030563971193625e-05 -3.651820148499037e-05
1.550277942264913e+01 4.692436534294359e-05 -3.757099556858329e-05
1.559397224278236e+01 4.346509067788999e-05 -3.823361447450078e-05
1.568516506291559e+01 3.996209009705112e-05 -3.853480222791608e-05
1.577635788304882e+01 3.644699798543431e-05 -3.850366831483687e-05
1.586755070318205e+01 3.294878756767670e-05 -3.816942462103301e-05
1.595874352331528e+01 2.949377272447537e-05 -3.756114448559364e-05
1.604993634344851e+01 2.610563077309048e-05 -3.670754385540679e-05
1.614112916358174e+01 2.280544420378905e-05 -3.563678435250817e-05
1.623232198371497e+01 1.961175938856120e-05 -3.437629790858860e-05
1.632351480384820e+01 1.654066031652807e-05 -3.295263247977964e-05
1.641470762398143e+01 1.360585546068128e-05 -3.139131822983804e-05
1.650590044411466e+01 1.081877594149225e-05 -2.971675346060577e-05
1.659709326424789e+01 8.188683223090371e-06 -2.795210947462701e-05
1.668828608438112e+01 5.722784655768051e-06 -2.611925347547568e-05
1.677947890451435e+01 3.426355263219755e-06 -2.423868854603720e-05
1.687067172464758e+01 1.302864262914166e-06 -2.232950969299334e-05
1.696186454478081e+01 -6.458950978467920e-07 -2.040937490633307e-05
1.705305736491404e+01 -2.419673710421521e-06 -1.849449015507048e-05
1.714425018504727e+01 -4.019633998893816e-06 -1.659960722368820e-05
1.723544300518050e+01 -5.448217660457429e-06 -1.473803328731467e-05
1.732663582531373e+01 -6.709014772434898e-06 -1.292165112645412e-05
1.741782864544696e+01 -7.806635186461718e-06 -1.116094889338406e-05
1.750902146558019e+01 -8.746583031968689e-06 -9.465058361287069e-06
1.760021428571342e+01 -9.535135054743345e-06 -7.841800612974566e-06
1.769140710584665e+01 -1.017922342263255e-05 -6.297738157887851e-06
1.778259992597988e+01 -1.068632353987780e-05 -4.838232503148614e-06
1.787379274611311e+01 -1.106434732459697e-05 -3.467506246023048e-06
1.796498556624634e+01 -1.132154232091970e-05 -2.188708800538528e-06
1.805617838637957e+01 -1.146639693856045e-05 -1.003984919458928e-06
1.814737120651280e+01 -1.150755203842643e-05 8.545477627016526e-08
1.823856402664603e+01 -1.145371901340022e-05 1.079261995768782e-06
1.832975684677927e+01 -1.131360444884902e-05 1.977878385354905e-06
1.842094966691250e+01 -1.109584138778202e-05 2.782463171077762e-06
1.851214248704573e+01 -1.080892717094663e-05 3.494821408280744e-06
1.860333530717896e+01 -1.046116777252081e-05 4.117333355178979e-06
1.869452812731219e+01 -1.006062850738159e-05 4.652885433449309e-06
1.878572094744542e+01 -9.615090946131653e-06 5.104803185871170e-06
1.887691376757865e+01 -9.132015839037391e-06 5.476786589456553e-06
1.896810658771188e+01 -8.618511819636341e-06 5.772848032557490e-06
1.905929940784511e+01 -8.081309632845587e-06 5.997253216392877e-06
1.915049222797834e+01 -7.526741610763619e-06 6.154465195509058e-06
1.924168504811157e+01 -6.960726101803145e-06 6.249091728060177e-06
1.933287786824480e+01 -6.388756545105711e-06 6.285836065611292e-06
1.942407068837803e+01 -5.815894872141875e-06 6.269451273543386e-06
1.951526350851126e+01 -5.246768910755880e-06 6.204698137158615e-06
1.960645632864449e+01 -4.685573463427394e-06 6.096306675301619e-06
1.969764914877772e+01 -4.136074730947420e-06 5.948941252757938e-06
1.978884196891095e+01 -3.601617754791724e-06 5.767169254868123e-06
1.988003478904418e+01 -3.085136555974585e-06 5.555433262689206e-06
1.997122760917741e+01 -2.589166654832237e-06 5.318026644606229e-06
2.006242042931064e+01 -2.115859664777175e-06 5.059072460490445e-06
2.015361324944387e+01 -1.666999663345624e-06 4.782505557246332e-06
2.024480606957710e+01 -1.244021055601808e-06 4.492057719801104e-06
2.033599888971033e+01 -8.480276579439654e-07 4.191245729170849e-06
2.042719170984356e+01 -4.798127443668170e-07 3.883362169078674e-06
2.051838452997679e+01 -1.398798120728422e-07 3.571468814585987e-06
2.060957735011002e+01 1.715361612000586e-07 3.258392430205191e-06
2.070077017024325e+01 4.544471798324098e-07 2.946722800861759e-06
2.079196299037648e+01 7.090906084292912e-07 2.638812816733822e-06
2.088315581050971e+01 9.359076444841596e-07 2.336780432282859e-06
2.097434863064294e+01 1.135522048344199e-06 2.042512320564168e-06
2.106554145077617e+01 1.308719276992886e-06 1.757669046034230e-06
2.115673427090940e+01 1.456426152187993e-06 1.483691582419267e-06
2.124792709104263e+01 1.579691177871531e-06 1.221809006642168e-06
2.133911991117586e+01 1.679665606595237e-06 9.730472051939234e-07
2.143031273130909e+01 1.757585340062488e-06 7.382384355544383e-07
2.152150555144232e+01 1.814753734845173e-06 5.180315921944911e-07
2.161269837157555e+01 1.852525370951129e-06 3.129030342088856e-07
2.170389119170878e+01 1.872290828243230e-06 1.231678396292415e-07
2.179508401184201e+01 1.875462503783908e-06 -5.100864016196245e-08
2.188627683197524e+01 1.863461492028488e-06 -2.095990438457464e-07
2.197746965210847e+01 1.837705539437973e-06 -3.527021905074159e-07
2.206866247224170e+01 1.799598075539705e-06 -4.805312970734148e-07
2.215985529237493e+01 1.750518313737544e-06 -5.934023140680434e-07
2.225104811250816e+01 1.691812407260401e-06 -6.917224620231490e-07
2.234224093264139e+01 1.624785638530714e-06 -7.759790421041554e-07
2.243343375277462e+01 1.550695613919299e-06 -8.467285859261129e-07
2.252462657290785e+01 1.470746430310857e-06 -9.045864011763725e-07
2.261581939304108e+01 1.386083775111999e-06 -9.502165615820991e-07
2.270701221317431e+01 1.297790917263729e-06 -9.843223820010316e-07
2.279820503330754e+01 1.206885543442131e-06 -1.007637412006526e-06
2.288939785344077e+01 1.114317390911211e-06 -1.020916974311107e-06
2.298059067357400e+01 1.020966626394594e-06 -1.024930267749142e-06
2.307178349370723e+01 9.276429188204650e-07 -1.020453048336313e-06
2.316297631384046e+01 8.350851528278395e-07 -1.008260896153873e-06
2.325416913397369e+01 7.439617294620342e-07 -9.891230704773639e-07
2.334536195410692e+01 6.548714004925593e-07 -9.637969506863008e-07
2.343655477424015e+01 5.683445832170668e-07 -9.330230560533622e-07
2.352774759437338e+01 4.848451034298903e-07 -8.975206335152837e-07
2.361894041450661e+01 4.047723153931832e-07 -8.579837989661617e-07
2.371013323463984e+01 3.284635491134294e-07 -8.150782144776629e-07
2.380132605477307e+01 2.561968369579428e-07 -7.694382811275180e-07
2.389251887490630e+01 1.881938736078321e-07 -7.216648247932867e-07
2.398371169503953e+01 1.246231655001796e-07 -6.723232503264332e-07
2.407490451517276e+01 6.560332822877308e-08 -6.219421379443250e-07
2.416609733530600e+01 1.120649281728573e-08 -5.710122544456310e-07
2.425729015543923e+01 -3.853821567926746e-08 -5.199859509474336e-07
2.434848297557246e+01 -8.364116117831940e-08 -4.692769182390727e-07
2.443967579570569e+01 -1.241486724596804e-07 -4.192602705265948e-07
2.453086861583892e+01 -1.601395405526134e-07 -3.702729282806818e-07
2.462206143597215e+01 -1.917215635666289e-07 -3.226142710778511e-07
2.471325425610538e+01 -2.190281622742809e-07 -2.765470317174394e-07
2.480444707623861e+01 -2.422150871607738e-07 -2.322984034834711e-07
2.489563989637184e+01 -2.614572351232266e-07 -1.900613331794032e-07
2.498683271650507e+01 -2.769455915467404e-07 -1.499959734738985e-07
2.507802553663830e+01 -2.888843111178306e-07 -1.122312691367890e-07
2.516921835677153e+01 -2.974879484693543e-07 -7.686665289657729e-08
2.526041117690476e+01 -3.029788475940448e-07 -4.397382789534709e-08
2.535160399703799e+01 -3.055846969237747e-07 -1.359861503588186e-08
2.544279681717122e+01 -3.055362550546879e-07 1.423715510784275e-08
2.553398963730445e+01 -3.030652503088940e-07 3.953372472775129e-08
2.562518245743768e+01 -2.984024556645879e-07 6.231148303280834e-08
2.571637527757091e+01 -2.917759390600438e-07 8.260904832333857e-08
2.580756809770414e+01 -2.834094876835132e-07 1.004813724401939e-07
2.589876091783737e+01 -2.735212036001134e-07 1.159978806944185e-07
2.598995373797060e+01 -2.623222669367850e-07 1.292406589589854e-07
2.608114655810383e+01 -2.500158618448987e-07 1.403026982114367e-07
2.617233937823706e+01 -2.367962595838490e-07 1.492862054631864e-07
2.626353219837029e+01 -2.228480523140336e-07 1.563009887051318e-07
2.635472501850352e+01 -2.083455305493963e-07 1.614629222463366e-07
2.644591783863675e+01 -1.934521966931232e-07 1.648924976282300e-07
2.653711065876998e+01 -1.783204066595534e-07 1.667134641653651e-07
2.662830347890321e+01 -1.630911312650183e-07 1.670515620988229e-07
2.671949629903644e+01 -1.478938288439547e-07 1.660333503524931e-07
2.681068911916967e+01 -1.328464204078542e-07 1.637851299575886e-07
2.690188193930290e+01 -1.180553586068942e-07 1.604319633580386e-07
2.699307475943613e+01 -1.036157817708252e-07 1.560967890293120e-07
2.708426757956936e+01 -8.961174439024456e-08 1.508996301356361e-07
2.717546039970259e+01 -7.611651554519967e-08 1.449568953147864e-07
2.726665321983582e+01 -6.319293698861112e-08 1.383807691144249e-07
2.735784603996905e+01 -5.089383284095231e-08 1.312786891076936e-07
2.744903886010228e+01 -3.926246314374923e-08 1.237529062863632e-07
2.754023168023551e+01 -2.833301384679712e-08 1.159001249648730e-07
2.763142450036874e+01 -1.813111616176723e-08 1.078112181253638e-07
2.772261732050197e+01 -8.674388597605129e-09 9.957101388932368e-08
2.781381014063520e+01 2.700460441502940e-11 9.125814861256468e-08
2.790500296076843e+01 7.969784500832563e-09 8.294498196357559e-08
2.799619578090166e+01 1.515698337869550e-08 7.469756925739216e-08
2.808738860103489e+01 2.159737059474236e-08 6.657568627443359e-08
2.817858142116812e+01 2.730488288961216e-08 5.863290179267539e-08
2.826977424130135e+01 3.229806331189407e-08 5.091669309844226e-08
2.836096706143458e+01 3.659951245805954e-08 4.346859981240852e-08
2.845215988156781e+01 4.023535531348573e-08 3.632441146952190e-08
2.854335270170104e+01 4.323472656953096e-08 2.951438442102305e-08
2.863454552183427e+01 4.562927689429618e-08 2.306348378010708e-08
2.872573834196750e+01 4.745270225233128e-08 1.699164630676164e-08
2.881693116210073e+01 4.874029800285442e-08 1.131406031874099e-08
2.890812398223396e+01 4.952853915849824e-08 6.041458921455581e-09
2.899931680236719e+01 4.985468785835717e-08 1.180423066883875e-09
2.909050962250042e+01 4.975642880110955e-08 -3.266308822282966e-09
2.918170244263365e+01 4.927153309690957e-08 -7.299527694732018e-09
2.927289526276688e+01 4.843755073104261e-08 -1.092323997417371e-08
2.936408808290011e+01 4.729153158826182e-08 -1.414435548208962e-08
2.945528090303334e+01 4.586977476432717e-08 -1.697237949977125e-08
2.954647372316657e+01 4.420760569042651e-08 -1.941911105473710e-08
2.963766654329980e+01 4.233918041659046e-08 -2.149834928544444e-08
2.972885936343303e+01 4.029731624148812e-08 -2.322560951246410e-08
2.982005218356626e+01 3.811334773755518e-08 -2.461785042528296e-08
2.991124500369950e+01 3.581700710159037e-08 -2.569321358278980e-08
3.000243782383273e+01 3.343632766099326e-08 -2.647077622327621e-08
3.009363064396596e+01 3.099756928385836e-08 -2.697031818727498e-08
3.018482346409919e+01 2.852516437626800e-08 -2.721210357444869e-08
3.027601628423242e+01 2.604168310136605e-08 -2.721667758456868e-08
3.036720910436565e+01 2.356781642112889e-08 -2.700467883279717e-08
3.045840192449888e+01 2.112237554213171e-08 -2.659666728128313e-08
3.054959474463211e+01 1.872230633996748e-08 -2.601296779266902e-08
3.064078756476534e+01 1.638271734223548e-08 -2.527352918653768e-08
3.073198038489857e+01 1.411691986609648e-08 -2.439779856706238e-08
3.082317320503180e+01 1.193647893222228e-08 -2.340461058902642e-08
3.091436602516503e+01 9.851273611492410e-09 -2.231209123973659e-08
3.100555884529826e+01 7.869565502979532e-09 -2.113757563588162e-08
3.109675166543149e+01 5.998074090613529e-09 -1.989753926673211e-08
3.118794448556472e+01 4.242057780454232e-09 -1.860754205783640e-08
3.127913730569795e+01 2.605399479805171e-09 -1.728218458208536e-08
3.137033012583118e+01 1.090695642579293e-09 -1.593507570720429e-08
3.146152294596441e+01 -3.006522284573304e-10 -1.457881093985883e-08
3.155271576609764e+01 -1.568344563476672e-09 -1.322496070608236e-08
3.164390858623087e+01 -2.713090062360170e-09 -1.188406779507680e-08
3.173510140636410e+01 -3.736512186608830e-09 -1.056565318802590e-08
3.182629422649733e+01 -4.641056535577737e-09 -9.278229494800744e-09
3.191748704663056e+01 -5.429899765642221e-09 -8.029321228742592e-09
3.200867986676379e+01 -6.106860641244690e-09 -6.825491162491037e-09
3.209987268689702e+01 -6.676313738506516e-09 -5.672372025507155e-09
3.219106550703025e+01 -7.143106255638773e-09 -4.574702825954388e-09
3.228225832716348e+01 -7.512478320119004e-09 -3.536369105391790e-09
3.237345114729671e+01 -7.789987120838524e-09 -2.560446463771107e-09
3.246464396742994e+01 -7.981435134438373e-09 -1.649246723997190e-09
3.255583678756317e+01 -8.092802659068531e-09 -8.043661393202550e-10
3.264702960769640e+01 -8.130184816007164e-09 -2.673508261299549e-11
3.273822242782963e+01 -8.099733130106482e-09 6.833313062934177e-10
3.282941524796286e+01 -8.007601753991707e-09 1.326082000994214e-09
3.292060806809609e+01 -7.859898358396911e-09 1.902278943807958e-09
3.301180088822932e+01 -7.662639672008746e-09 2.413146284399570e-09
3.310299370836255e+01 -7.421711618708762e-09 2.860320371502115e-09
3.319418652849578e+01 -7.142833968130982e-09 3.245800829299651e-09
3.328537934862901e+01 -6.831529386932036e-09 3.571903012519864e-09
3.337657216876224e+01 -6.493096753031811e-09 3.841212097705727e-09
3.346776498889547e+01 -6.132588573228478e-09 4.056539032699155e-09
3.355895780902870e+01 -5.754792325909903e-09 4.220878532258382e-09
3.365015062916194e+01 -5.364215534946055e-09 4.337369275099955e-09
3.374134344929517e+01 -4.965074368112602e-09 4.409256426636164e-09
3.383253626942840e+01 -4.561285543412901e-09 4.439856582375068e-09
3.392372908956163e+01 -4.156461319273199e-09 4.432525199446570e-09
3.401492190969486e+01 -3.753907339617241e-09 4.390626558075494e-09
3.410611472982809e+01 -3.356623102109783e-09 4.317506271082954e-09
3.419730754996132e+01 -2.967304817218824e-09 4.216466337683130e-09
3.428850037009455e+01 -2.588350427008170e-09 4.090742717959321e-09
3.437969319022778e+01 -2.221866555559044e-09 3.943485386440468e-09
3.447088601036101e+01 -1.869677167458039e-09 3.777740807132529e-09
3.456207883049424e+01 -1.533333716707376e-09 3.596436758150435e-09
3.465327165062747e+01 -1.214126575544964e-09 3.402369421696931e-09
3.474446447076070e+01 -9.130975408436784e-10 3.198192644484935e-09
3.483565729089393e+01 -6.310532248352086e-10 2.986409264732581e-09
3.492685011102716e+01 -3.685791467236350e-10 2.769364394499036e-09
3.501804293116039e+01 -1.260543521747976e-10 2.549240540293335e-09
3.510923575129362e+01 9.633360144562959e-11 2.328054440491019e-09
3.520042857142685e+01 2.985734449867584e-10 2.107655495043952e-09
3.529162139156008e+01 4.808149220353590e-10 1.889725661174092e-09
3.538281421169331e+01 6.433535659466418e-10 1.675780688106973e-09
3.547400703182654e+01 7.866156457180359e-10 1.467172564329330e-09
3.556519985195977e+01 9.111433855604059e-10 1.265093052251447e-09
3.565639267209300e+01 1.017580551708315e-09 1.070578187423074e-09
3.574758549222623e+01 1.106658488941145e-09 8.845136224980735e-10
3.583877831235946e+01 1.179182678526842e-09 7.076406998753983e-10
3.592997113249269e+01 1.236019878908301e-09 5.405631412729593e-10
3.602116395262592e+01 1.278085900479265e-09 3.837542473302398e-10
3.611235677275915e+01 1.306334056284942e-09 2.375645056020668e-10
3.620354959289238e+01 1.321744321467591e-09 1.022295109207846e-10
3.629474241302561e+01 1.325313225787378e-09 -2.212189200778799e-11
3.638593523315884e+01 1.318044495605668e-09 -1.354593278183988e-10
3.647712805329207e+01 1.300940454336837e-09 -2.378425493266647e-10
3.656832087342530e+01 1.274994183565447e-09 -3.294131075090999e-10
3.665951369355853e+01 1.241182440792445e-09 -4.103860978148574e-10
3.675070651369176e+01 1.200459324116107e-09 -4.810420417128695e-10
3.684189933382499e+01 1.153750669065758e-09 -5.417189561699898e-10
3.693309215395822e+01 1.101949158279358e-09 -5.928046576701982e-10
3.702428497409145e+01 1.045910120737083e-09 -6.347293414595874e-10
3.711547779422468e+01 9.864479938158141e-10 -6.679584709697950e-10
