# omega0=1, alpha=0.2
# theta0=-0.79, theta_dot0=0.1234
# t_start=0, t_end=50, h=0.0116355
#   t          x(t)                 v(t)       
2.849540892089570e+01 -4.191042698828817e+00 -1.053433098575496e+00
2.861176420436201e+01 -4.323934913642593e+00 -1.231571484343322e+00
2.872811948782831e+01 -4.477787599757236e+00 -1.413418800141984e+00
2.884447477129462e+01 -4.652906732577276e+00 -1.596625656386317e+00
2.896083005476092e+01 -4.849255116289105e+00 -1.777619051960001e+00
2.907718533822723e+01 -5.066304426185714e+00 -1.951532873378363e+00
2.919354062169353e+01 -5.302890377890940e+00 -2.112347954450245e+00
2.930989590515984e+01 -5.557100931495238e+00 -2.253331977191920e+00
2.942625118862614e+01 -5.826235217885158e+00 -2.367812958738481e+00
2.954260647209245e+01 -6.106868723498039e+00 -2.450207521996531e+00
2.965896175555875e+01 -6.395043091900866e+00 -2.497088588388804e+00
2.977531703902506e+01 -6.686567827583239e+00 -2.507988871147622e+00
2.989167232249136e+01 -6.977386428433368e+00 -2.485670455381067e+00
3.000802760595767e+01 -7.263936801163615e+00 -2.435758805399242e+00
3.012438288942397e+01 -7.543437050765371e+00 -2.365863297007925e+00
3.024073817289028e+01 -7.814052345854638e+00 -2.284465752852227e+00
3.035709345635658e+01 -8.074933984483714e+00 -2.199880228304887e+00
3.047344873982289e+01 -8.326152210882094e+00 -2.119489443116142e+00
3.058980402328919e+01 -8.568560048451804e+00 -2.049322361608934e+00
3.070615930675550e+01 -8.803625868564168e+00 -1.993924825329998e+00
3.082251459022180e+01 -9.033263063540556e+00 -1.956420413718617e+00
3.093886987368811e+01 -9.259672574836348e+00 -1.938654048976851e+00
3.105522515715441e+01 -9.485202693250987e+00 -1.941333719378874e+00
3.117158044062072e+01 -9.712222492997229e+00 -1.964116747556442e+00
3.128793572408702e+01 -9.943000781199165e+00 -2.005616609590192e+00
3.140429100755333e+01 -1.017958122358458e+01 -2.063332999596287e+00
3.152064629101963e+01 -1.042364614661039e+01 -2.133534292828968e+00
3.163700157448594e+01 -1.067636654610266e+01 -2.211150053995687e+00
3.175335685795224e+01 -1.093824421265547e+01 -2.289759314132910e+00
3.186971214141855e+01 -1.120896303197017e+01 -2.361777258006358e+00
3.198606742488485e+01 -1.148727808408312e+01 -2.418929603877365e+00
3.210242270835116e+01 -1.177097842755245e+01 -2.453040935754838e+00
3.221877799181746e+01 -1.205695627496313e+01 -2.457049253454754e+00
3.233513327528377e+01 -1.234139739512318e+01 -2.426030001755563e+00
3.245148855875007e+01 -1.262007717324761e+01 -2.357939480411597e+00
3.256784384221638e+01 -1.288871440639427e+01 -2.253834372692880e+00
3.268419912568268e+01 -1.314331547012427e+01 -2.117492032729693e+00
3.280055440914899e+01 -1.338044499877179e+01 -1.954564272493962e+00
3.291690969261529e+01 -1.359738381946521e+01 -1.771535581502264e+00
3.303326497608160e+01 -1.379216819842353e+01 -1.574765671013474e+00
3.314962025954790e+01 -1.396353213486800e+01 -1.369800176113790e+00
3.326597554301421e+01 -1.411078828893709e+01 -1.161004545048717e+00
3.338233082648051e+01 -1.423368330545706e+01 -9.514773461722802e-01
3.349868610994682e+01 -1.433225505941643e+01 -7.431540708913233e-01
3.361504139341312e+01 -1.440670863279937e+01 -5.370118690992044e-01
3.373139667687943e+01 -1.445731860103532e+01 -3.333082358449397e-01
3.384775196034573e+01 -1.448435903998643e+01 -1.318144117380435e-01
3.396410724381204e+01 -1.448805951174437e+01 6.797263870364957e-02
3.408046252727834e+01 -1.446858438323834e+01 2.666403770370096e-01
3.419681781074465e+01 -1.442603329159593e+01 4.646854385130687e-01
3.431317309421095e+01 -1.436046163943072e+01 6.623429845829998e-01
3.442952837767726e+01 -1.427192107558460e+01 8.594129739901213e-01
3.454588366114356e+01 -1.416052045759394e+01 1.055082517076993e+00
3.466223894460987e+01 -1.402650726043675e+01 1.247755093160330e+00
3.477859422807617e+01 -1.387036724391409e+01 1.434913477339167e+00
3.489494951154248e+01 -1.369293601226993e+01 1.613061309493990e+00
3.501130479500878e+01 -1.349550998246795e+01 1.777802026299761e+00
3.512766007847509e+01 -1.327993731167621e+01 1.924112589457743e+00
3.524401536194139e+01 -1.304866400270854e+01 2.046840840763038e+00
3.536037064540770e+01 -1.280471032150108e+01 2.141394002516614e+00
3.547672592887400e+01 -1.255156111975869e+01 2.204504321436873e+00
3.559308121234031e+01 -1.229297117679832e+01 2.234890874350163e+00
3.570943649580661e+01 -1.203270899114641e+01 2.233627605109719e+00
3.582579177927292e+01 -1.177428115779982e+01 2.204098959897992e+00
3.594214706273922e+01 -1.152068610583017e+01 2.151552733764485e+00
3.605850234620553e+01 -1.127423724525362e+01 2.082384202253918e+00
3.617485762967183e+01 -1.103647557094951e+01 2.003347793262132e+00
3.629121291313814e+01 -1.080816929505525e+01 1.920874031121424e+00
3.640756819660444e+01 -1.058938133651495e+01 1.840596374251946e+00
3.652392348007075e+01 -1.037957827068666e+01 1.767109254759468e+00
3.664027876353705e+01 -1.017775568221125e+01 1.703918374281740e+00
3.675663404700336e+01 -9.982561265088753e+00 1.653517549055106e+00
3.687298933046966e+01 -9.792404860872768e+00 1.617526349318628e+00
3.698934461393597e+01 -9.605551540142235e+00 1.596836764195677e+00
