# Spherical Bessel functions via up and down recursion
        x             ans_up             ans_down             rel_diff             log10(x)          log10(rel_diff)            j10(x)
18.3000000000000 -3.4121130642694e-02 -3.4121130642694e-02 0.0000000000000e+00 1.2624510897304e+00          -inf -3.4121130642694e-02 
18.4000000000000 -2.9721390059986e-02 -2.9721390059986e-02 0.0000000000000e+00 1.2648178230095e+00          -inf -2.9721390059986e-02 
18.5000000000000 -2.5169790276543e-02 -2.5169790276543e-02 0.0000000000000e+00 1.2671717284030e+00          -inf -2.5169790276543e-02 
18.6000000000000 -2.0497372157839e-02 -2.0497372157839e-02 8.4631506059345e-17 1.2695129442179e+00 -1.6072467930572e+01 -2.0497372157839e-02 
18.7000000000000 -1.5735978967879e-02 -1.5735978967879e-02 2.2047862157389e-16 1.2718416065365e+00 -1.5656633514961e+01 -1.5735978967879e-02 
18.8000000000000 -1.0918040835354e-02 -1.0918040835354e-02 5.5610088453399e-16 1.2741578492637e+00 -1.5254846414134e+01 -1.0918040835354e-02 
18.9000000000000 -6.0763531297699e-03 -6.0763531297700e-03 1.6415537039804e-15 1.2764618041732e+00 -1.4784744904612e+01 -6.0763531297700e-03 
19.0000000000000 -1.2438503520439e-03 -1.2438503520438e-03 2.1093930255385e-14 1.2787536009528e+00 -1.3675842494267e+01 -1.2438503520438e-03 
19.1000000000000 3.5466228015315e-03 3.5466228015316e-03 3.7295385623222e-15 1.2810333672477e+00 -1.4428344898013e+01 3.5466228015316e-03 
19.2000000000000 8.2625415014440e-03 8.2625415014440e-03 1.0497517474942e-15 1.2833012287035e+00 -1.4978913393731e+01 8.2625415014440e-03 
19.3000000000000 1.2871930244265e-02 1.2871930244265e-02 4.7168777725655e-16 1.2855573090078e+00 -1.5326345377388e+01 1.2871930244265e-02 
19.4000000000000 1.7343589965332e-02 1.7343589965332e-02 0.0000000000000e+00 1.2878017299302e+00          -inf 1.7343589965332e-02 
19.5000000000000 2.1647321060146e-02 2.1647321060146e-02 8.0135711534789e-17 1.2900346113625e+00 -1.6096173902565e+01 2.1647321060146e-02 
19.6000000000000 2.5754140583065e-02 2.5754140583065e-02 2.6942828402785e-16 1.2922560713565e+00 -1.5569556814877e+01 2.5754140583065e-02 
19.7000000000000 2.9636491919245e-02 2.9636491919245e-02 0.0000000000000e+00 1.2944662261616e+00          -inf 2.9636491919245e-02 
19.8000000000000 3.3268445267308e-02 3.3268445267308e-02 1.0428641687572e-16 1.2966651902615e+00 -1.5981772253990e+01 3.3268445267308e-02 
19.9000000000000 3.6625887325682e-02 3.6625887325682e-02 9.4726632043146e-17 1.2988530764097e+00 -1.6023527903538e+01 3.6625887325682e-02 
20.0000000000000 3.9686698644627e-02 3.9686698644627e-02 8.7420900967870e-17 1.3010299956640e+00 -1.6058384721944e+01 3.9686698644627e-02 
20.1000000000000 4.2430917188325e-02 4.2430917188325e-02 0.0000000000000e+00 1.3031960574205e+00          -inf 4.2430917188325e-02 
20.2000000000000 4.4840886746414e-02 4.4840886746414e-02 1.5474479671083e-16 1.3053513694466e+00 -1.5810383945201e+01 4.4840886746414e-02 
20.3000000000000 4.6901388941414e-02 4.6901388941414e-02 0.0000000000000e+00 1.3074960379132e+00          -inf 4.6901388941414e-02 
20.4000000000000 4.8599757696868e-02 4.8599757696868e-02 2.1416445984733e-16 1.3096301674259e+00 -1.5669252597803e+01 4.8599757696868e-02 
20.5000000000000 4.9925975159767e-02 4.9925975159767e-02 0.0000000000000e+00 1.3117538610558e+00          -inf 4.9925975159767e-02 
20.6000000000000 5.0872748209111e-02 5.0872748209111e-02 1.3639707207059e-16 1.3138672203692e+00 -1.5865194952240e+01 5.0872748209111e-02 
20.7000000000000 5.1435564829062e-02 5.1435564829062e-02 6.7452296158967e-17 1.3159703454569e+00 -1.6171003261823e+01 5.1435564829062e-02 
20.8000000000000 5.1612729779108e-02 5.1612729779108e-02 3.3610380295735e-16 1.3180633349628e+00 -1.5473526573535e+01 5.1612729779108e-02 
20.9000000000000 5.1405379153608e-02 5.1405379153608e-02 0.0000000000000e+00 1.3201462861111e+00          -inf 5.1405379153608e-02 
21.0000000000000 5.0817473587869e-02 5.0817473587869e-02 0.0000000000000e+00 1.3222192947339e+00          -inf 5.0817473587869e-02 
21.1000000000000 4.9855770036151e-02 4.9855770036151e-02 0.0000000000000e+00 1.3242824552977e+00          -inf 4.9855770036151e-02 
21.2000000000000 4.8529772217270e-02 4.8529772217270e-02 2.1447330948231e-16 1.3263358609288e+00 -1.5668626746676e+01 4.8529772217271e-02 
21.3000000000000 4.6851659994517e-02 4.6851659994517e-02 1.4810348031893e-16 1.3283796034387e+00 -1.5829434735769e+01 4.6851659994517e-02 
21.4000000000000 4.4836198126809e-02 4.4836198126809e-02 7.7380489356861e-17 1.3304137733492e+00 -1.6111368528113e+01 4.4836198126809e-02 
21.5000000000000 4.2500624996125e-02 4.2500624996125e-02 8.1632845452741e-17 1.3324384599156e+00 -1.6088135065158e+01 4.2500624996125e-02 
21.6000000000000 3.9864522080743e-02 3.9864522080743e-02 1.7406188615162e-16 1.3344537511509e+00 -1.5759296314731e+01 3.9864522080743e-02 
21.7000000000000 3.6949665103253e-02 3.6949665103253e-02 1.8779314736729e-16 1.3364597338485e+00 -1.5726320259327e+01 3.6949665103253e-02 
21.8000000000000 3.3779857935470e-02 3.3779857935470e-02 5.1353782460858e-16 1.3384564936046e+00 -1.5289427562945e+01 3.3779857935470e-02 
21.9000000000000 3.0380750487687e-02 3.0380750487687e-02 1.1419885606051e-15 1.3404441148401e+00 -1.4942338246433e+01 3.0380750487687e-02 
22.0000000000000 2.6779641946121e-02 2.6779641946120e-02 1.0429208881664e-14 1.3424226808222e+00 -1.3981748634177e+01 2.6779641946120e-02 
22.1000000000000 2.3005270848512e-02 2.3005270848512e-02 4.5243287611779e-16 1.3443922736851e+00 -1.5344445844512e+01 2.3005270848512e-02 
22.2000000000000 1.9087593602653e-02 1.9087593602653e-02 2.7264675350208e-16 1.3463529744506e+00 -1.5564399669239e+01 1.9087593602653e-02 
22.3000000000000 1.5057553154951e-02 1.5057553154951e-02 2.5921394935701e-15 1.3483048630482e+00 -1.4586341631020e+01 1.5057553154951e-02 
22.4000000000000 1.0946839605146e-02 1.0946839605146e-02 5.5463790325971e-16 1.3502480183342e+00 -1.5255990454603e+01 1.0946839605147e-02 
22.5000000000000 6.7876446380675e-03 6.7876446380676e-03 3.3224198363630e-15 1.3521825181114e+00 -1.4478545488954e+01 6.7876446380676e-03 
22.6000000000001 2.6124117030957e-03 2.6124117030957e-03 4.9802357164488e-16 1.3541084391474e+00 -1.5302750101431e+01 2.6124117030957e-03 
22.7000000000001 -1.5464160837175e-03 -1.5464160837175e-03 2.7343148569231e-15 1.3560258571931e+00 -1.4563151477789e+01 -1.5464160837174e-03 
22.8000000000001 -5.6566483117789e-03 -5.6566483117789e-03 4.6000477147339e-16 1.3579348470005e+00 -1.5337237663506e+01 -5.6566483117789e-03 
22.9000000000001 -9.6865979074353e-03 -9.6865979074353e-03 1.7013066072589e-15 1.3598354823399e+00 -1.4769217411349e+01 -9.6865979074353e-03 
23.0000000000001 -1.3605328014753e-02 -1.3605328014753e-02 1.2750324535328e-16 1.3617278360176e+00 -1.5894478760947e+01 -1.3605328014753e-02 
23.1000000000001 -1.7382893137066e-02 -1.7382893137066e-02 2.9938459535446e-16 1.3636119798921e+00 -1.5523770549767e+01 -1.7382893137066e-02 
23.2000000000001 -2.0990572588918e-02 -2.0990572588918e-02 1.6528596050712e-16 1.3654879848909e+00 -1.5781764034107e+01 -2.0990572588918e-02 
23.3000000000001 -2.4401094362535e-02 -2.4401094362535e-02 7.1092035881810e-17 1.3673559210260e+00 -1.6148179048585e+01 -2.4401094362535e-02 
23.4000000000001 -2.7588847583623e-02 -2.7588847583623e-02 6.2877707041542e-17 1.3692158574101e+00 -1.6201503304077e+01 -2.7588847583623e-02 
23.5000000000001 -3.0530081817344e-02 -3.0530081817344e-02 2.2728055382955e-16 1.3710678622717e+00 -1.5643437721010e+01 -3.0530081817343e-02 
23.6000000000001 -3.3203091586465e-02 -3.3203091586465e-02 4.1796673576841e-16 1.3729120029701e+00 -1.5378858280539e+01 -3.3203091586465e-02 
23.7000000000001 -3.5588384578839e-02 -3.5588384578839e-02 0.0000000000000e+00 1.3747483460101e+00          -inf -3.5588384578839e-02 
23.8000000000001 -3.7668832149838e-02 -3.7668832149838e-02 1.8420783198974e-16 1.3765769570565e+00 -1.5734691908788e+01 -3.7668832149838e-02 
23.9000000000001 -3.9429800866123e-02 -3.9429800866123e-02 2.6397142839246e-16 1.3783979009481e+00 -1.5578443077535e+01 -3.9429800866123e-02 
24.0000000000001 -4.0859263988904e-02 -4.0859263988904e-02 8.4912125507101e-17 1.3802112417116e+00 -1.6071030287791e+01 -4.0859263988904e-02 
24.1000000000001 -4.1947891956629e-02 -4.1947891956629e-02 8.2708493564844e-17 1.3820170425749e+00 -1.6082449889251e+01 -4.1947891956629e-02 
24.2000000000001 -4.2689121097297e-02 -4.2689121097297e-02 0.0000000000000e+00 1.3838153659804e+00          -inf -4.2689121097297e-02 
24.3000000000001 -4.3079199978105e-02 -4.3079199978105e-02 8.0536475926130e-17 1.3856062735983e+00 -1.6094007377948e+01 -4.3079199978105e-02 
24.4000000000001 -4.3117212983276e-02 -4.3117212983276e-02 8.0465473343541e-17 1.3873898263387e+00 -1.6094390429607e+01 -4.3117212983276e-02 
24.5000000000001 -4.2805080898291e-02 -4.2805080898291e-02 8.1052222753587e-17 1.3891660843645e+00 -1.6091235070681e+01 -4.2805080898291e-02 
24.6000000000001 -4.2147538468675e-02 -4.2147538468675e-02 1.6463343189222e-16 1.3909351071034e+00 -1.5783481968565e+01 -4.2147538468675e-02 
24.7000000000001 -4.1152089092429e-02 -4.1152089092429e-02 9.2738709779162e-16 1.3926969532597e+00 -1.5032738950490e+01 -4.1152089092429e-02 
24.8000000000001 -3.9828936995508e-02 -3.9828936995508e-02 3.4843480280128e-16 1.3944516808262e+00 -1.5457878472753e+01 -3.9828936995508e-02 
24.9000000000001 -3.8190897427783e-02 -3.8190897427783e-02 9.0844865809035e-17 1.3961993470957e+00 -1.6041699612261e+01 -3.8190897427783e-02 
25.0000000000001 -3.6253285601127e-02 -3.6253285601127e-02 9.5700207427428e-17 1.3979400086720e+00 -1.6019087120901e+01 -3.6253285601127e-02 
25.1000000000001 -3.4033785269948e-02 -3.4033785269947e-02 1.1927127416444e-14 1.3996737214810e+00 -1.3923464141192e+01 -3.4033785269947e-02 
25.2000000000001 -3.1552298026244e-02 -3.1552298026244e-02 9.7863166247681e-15 1.4014005407815e+00 -1.4009380737261e+01 -3.1552298026244e-02 
25.3000000000001 -2.8830774544427e-02 -2.8830774544427e-02 2.2864280661465e-15 1.4031205211758e+00 -1.4640842457510e+01 -2.8830774544427e-02 
25.4000000000001 -2.5893029164404e-02 -2.5893029164404e-02 2.0098731573225e-16 1.4048337166199e+00 -1.5696831349949e+01 -2.5893029164404e-02 
25.5000000000001 -2.2764539343445e-02 -2.2764539343445e-02 0.0000000000000e+00 1.4065401804340e+00          -inf -2.2764539343445e-02 
25.6000000000001 -1.9472231636705e-02 -1.9472231636705e-02 1.0690444783166e-15 1.4082399653119e+00 -1.4971004225300e+01 -1.9472231636705e-02 
25.7000000000001 -1.6044255982032e-02 -1.6044255982032e-02 9.7309038831566e-16 1.4099331233313e+00 -1.5011846817159e+01 -1.6044255982032e-02 
25.8000000000001 -1.2509750165645e-02 -1.2509750165645e-02 6.9334856931867e-16 1.4116197059632e+00 -1.5159048376250e+01 -1.2509750165645e-02 
25.9000000000001 -8.8985964305468e-03 -8.8985964305468e-03 2.9241524034429e-16 1.4132997640813e+00 -1.5533999996198e+01 -8.8985964305468e-03 
26.0000000000001 -5.2411722583838e-03 -5.2411722583838e-03 1.9031353092643e-15 1.4149733479708e+00 -1.4720530333112e+01 -5.2411722583837e-03 
26.1000000000001 -1.5680974071941e-03 -1.5680974071942e-03 1.0578611483524e-14 1.4166405073383e+00 -1.3975571332737e+01 -1.5680974071942e-03 
26.2000000000001 2.0900206783973e-03 2.0900206783973e-03 3.0087609493117e-15 1.4183012913197e+00 -1.4521612316254e+01 2.0900206783974e-03 
26.3000000000001 5.7028409518059e-03 5.7028409518059e-03 2.9658119582343e-15 1.4199557484898e+00 -1.4527856388065e+01 5.7028409518059e-03 
26.4000000000001 9.2405402131896e-03 9.2405402131896e-03 2.8159449057438e-16 1.4216039268698e+00 -1.5550375846464e+01 9.2405402131896e-03 
26.5000000000001 1.2674059811661e-02 1.2674059811661e-02 1.3687196539665e-16 1.4232458739368e+00 -1.5863685496500e+01 1.2674059811661e-02 
26.6000000000001 1.5975345528686e-02 1.5975345528686e-02 0.0000000000000e+00 1.4248816366311e+00          -inf 1.5975345528686e-02 
26.7000000000001 1.9117578626382e-02 1.9117578626382e-02 5.4443823976210e-16 1.4265112613646e+00 -1.5264051378813e+01 1.9117578626382e-02 
26.8000000000001 2.2075396117833e-02 2.2075396117833e-02 3.1432703933688e-16 1.4281347940288e+00 -1.5502618258086e+01 2.2075396117833e-02 
26.9000000000001 2.4825098406701e-02 2.4825098406701e-02 2.7951123456712e-16 1.4297522800024e+00 -1.5553600731561e+01 2.4825098406701e-02 
27.0000000000001 2.7344842549603e-02 2.7344842549603e-02 2.5375512370642e-16 1.4313637641590e+00 -1.5595585179916e+01 2.7344842549603e-02 
27.1000000000001 2.9614819516118e-02 2.9614819516118e-02 0.0000000000000e+00 1.4329692908744e+00          -inf 2.9614819516118e-02 
27.2000000000001 3.1617413956727e-02 3.1617413956727e-02 0.0000000000000e+00 1.4345689040342e+00          -inf 3.1617413956727e-02 
27.3000000000001 3.3337345137575e-02 3.3337345137575e-02 2.0814176639658e-16 1.4361626470408e+00 -1.5681640764115e+01 3.3337345137575e-02 
27.4000000000001 3.4761787861106e-02 3.4761787861106e-02 1.9961268769122e-16 1.4377505628204e+00 -1.5699811857742e+01 3.4761787861106e-02 
27.5000000000001 3.5880472362325e-02 3.5880472362325e-02 1.9338914587962e-16 1.4393326938303e+00 -1.5713567904694e+01 3.5880472362325e-02 
27.6000000000001 3.6685762349943e-02 3.6685762349943e-02 3.7828811284975e-16 1.4409090820652e+00 -1.5422177305561e+01 3.6685762349943e-02 
27.7000000000001 3.7172710548614e-02 3.7172710548614e-02 7.4666536838444e-16 1.4424797690645e+00 -1.5126873991525e+01 3.7172710548614e-02 
27.8000000000001 3.7339091291172e-02 3.7339091291172e-02 9.2917284057576e-17 1.4440447959181e+00 -1.6031903492975e+01 3.7339091291172e-02 
27.9000000000001 3.7185409906573e-02 3.7185409906573e-02 0.0000000000000e+00 1.4456042032736e+00          -inf 3.7185409906573e-02 
28.0000000000001 3.6714888848450e-02 3.6714888848450e-02 2.8349100820716e-16 1.4471580313422e+00 -1.5547460711543e+01 3.6714888848450e-02 
28.1000000000001 3.5933430709065e-02 3.5933430709065e-02 2.6069057658643e-15 1.4487063199051e+00 -1.4583874667376e+01 3.5933430709065e-02 
28.2000000000001 3.4849558462232e-02 3.4849558462232e-02 3.2853142038671e-15 1.4502491083194e+00 -1.4483423088667e+01 3.4849558462232e-02 
28.3000000000001 3.3474333474763e-02 3.3474333474763e-02 6.6332793479648e-15 1.4517864355243e+00 -1.4178271712829e+01 3.3474333474763e-02 
28.4000000000001 3.1821252017452e-02 3.1821252017451e-02 2.3986432998023e-15 1.4533183400470e+00 -1.4620034330792e+01 3.1821252017451e-02 
28.5000000000001 2.9906121191859e-02 2.9906121191858e-02 1.7981746081441e-15 1.4548448600085e+00 -1.4745168139259e+01 2.9906121191858e-02 
28.6000000000001 2.7746915366584e-02 2.7746915366584e-02 6.2519507233800e-17 1.4563660331290e+00 -1.6203984453661e+01 2.7746915366584e-02 
28.7000000000001 2.5363614384714e-02 2.5363614384714e-02 7.5233592288191e-16 1.4578818967340e+00 -1.5123588200793e+01 2.5363614384714e-02 
28.8000000000001 2.2778024961280e-02 2.2778024961280e-02 9.9005094717532e-16 1.4593924877592e+00 -1.5004342456405e+01 2.2778024961280e-02 
28.9000000000001 2.0013586834432e-02 2.0013586834432e-02 1.7335458059845e-16 1.4608978427565e+00 -1.5761064678367e+01 2.0013586834432e-02 
29.0000000000001 1.7095165365326e-02 1.7095165365326e-02 7.1032154836402e-16 1.4623979978990e+00 -1.5148545010340e+01 1.7095165365326e-02 
29.1000000000001 1.4048832398316e-02 1.4048832398316e-02 1.1730421827621e-15 1.4638929889859e+00 -1.4930686370313e+01 1.4048832398316e-02 
29.2000000000001 1.0901637293852e-02 1.0901637293852e-02 1.5912504050700e-16 1.4653828514484e+00 -1.5798261472784e+01 1.0901637293852e-02 
29.3000000000001 7.6813701306503e-03 7.6813701306504e-03 4.4037856796628e-15 1.4668676203541e+00 -1.4356173825124e+01 7.6813701306504e-03 
29.4000000000001 4.4163191404107e-03 4.4163191404108e-03 6.9721731422980e-15 1.4683473304122e+00 -1.4156631836449e+01 4.4163191404108e-03 
29.5000000000001 1.1350244870720e-03 1.1350244870720e-03 2.7414917215227e-14 1.4698220159782e+00 -1.3562013061217e+01 1.1350244870720e-03 
29.6000000000002 -2.1339694671757e-03 -2.1339694671757e-03 7.9258649905423e-15 1.4712917110589e+00 -1.4100953329726e+01 -2.1339694671757e-03 
29.7000000000002 -5.3623612554302e-03 -5.3623612554301e-03 1.1241622471658e-14 1.4727564493172e+00 -1.3949171003746e+01 -5.3623612554301e-03 
29.8000000000002 -8.5223366128652e-03 -8.5223366128651e-03 5.3940807787373e-15 1.4742162640763e+00 -1.4268082554083e+01 -8.5223366128651e-03 
29.9000000000002 -1.1586807876676e-02 -1.1586807876676e-02 5.2400386979234e-15 1.4756711883244e+00 -1.4280665505720e+01 -1.1586807876676e-02 
30.0000000000002 -1.4529646403902e-02 -1.4529646403902e-02 6.8650397329612e-15 1.4771212547197e+00 -1.4163356944843e+01 -1.4529646403902e-02 
30.1000000000002 -1.7325905994869e-02 -1.7325905994869e-02 8.2100944719556e-15 1.4785664955938e+00 -1.4085651845510e+01 -1.7325905994869e-02 
30.2000000000002 -1.9952035390699e-02 -1.9952035390699e-02 9.1291921556271e-15 1.4800069429572e+00 -1.4039567651587e+01 -1.9952035390699e-02 
30.3000000000002 -2.2386078010995e-02 -2.2386078010994e-02 9.9188703271728e-15 1.4814426285023e+00 -1.4003537787383e+01 -2.2386078010994e-02 
30.4000000000002 -2.4607857211581e-02 -2.4607857211581e-02 1.3253003326521e-14 1.4828735836088e+00 -1.3877685693023e+01 -2.4607857211581e-02 
30.5000000000002 -2.6599145471082e-02 -2.6599145471082e-02 1.7934747430599e-14 1.4842998393468e+00 -1.3746304734977e+01 -2.6599145471082e-02 
30.6000000000002 -2.8343816057973e-02 -2.8343816057971e-02 2.3807924479004e-14 1.4857214264816e+00 -1.3623278463755e+01 -2.8343816057971e-02 
30.7000000000002 -2.9827975885329e-02 -2.9827975885327e-02 3.2335625332107e-14 1.4871383754772e+00 -1.3490318735903e+01 -2.9827975885327e-02 
30.8000000000002 -3.1040078427436e-02 -3.1040078427433e-02 4.6721171446360e-14 1.4885507165004e+00 -1.3330486276634e+01 -3.1040078427433e-02 
30.9000000000002 -3.1971015749182e-02 -3.1971015749177e-02 6.8692216031422e-14 1.4899584794248e+00 -1.3163092472928e+01 -3.1971015749177e-02 
31.0000000000002 -3.2614188884279e-02 -3.2614188884272e-02 1.0669758813126e-13 1.4913616938343e+00 -1.2971845397568e+01 -3.2614188884272e-02 
31.1000000000002 -3.2965555990078e-02 -3.2965555990067e-02 1.7733716112061e-13 1.4927603890268e+00 -1.2751200248164e+01 -3.2965555990067e-02 
31.2000000000002 -3.3023657903444e-02 -3.3023657903422e-02 3.3072711195977e-13 1.4941545940184e+00 -1.2480530201543e+01 -3.3023657903422e-02 
31.3000000000002 -3.2789620922072e-02 -3.2789620922019e-02 7.9970671589056e-13 1.4955443375465e+00 -1.2097069256788e+01 -3.2789620922019e-02 
31.4000000000002 -3.2267136837283e-02 -3.2267136836790e-02 7.6350734140284e-12 1.4969296480732e+00 -1.1117186782687e+01 -3.2267136836790e-02 
31.5000000000002 -3.1462420442019e-02 -3.1462420442139e-02 1.9077182055746e-12 1.4983105537896e+00 -1.1719485775755e+01 -3.1462420442139e-02 
31.6000000000002 -3.0384144949339e-02 -3.0384144949410e-02 1.1656687811367e-12 1.4996870826184e+00 -1.1933424834619e+01 -3.0384144949410e-02 
31.7000000000002 -2.9043355923901e-02 -2.9043355923961e-02 1.0223173621046e-12 1.5010592622178e+00 -1.1990414263482e+01 -2.9043355923961e-02 
31.8000000000002 -2.7453364555335e-02 -2.7453364555392e-02 1.0374207493275e-12 1.5024271199844e+00 -1.1984045069984e+01 -2.7453364555392e-02 
31.9000000000002 -2.5629621252321e-02 -2.5629621252379e-02 1.1463693210030e-12 1.5037906830572e+00 -1.1940675444992e+01 -2.5629621252379e-02 
32.0000000000002 -2.3589570726366e-02 -2.3589570726430e-02 1.3450050763370e-12 1.5051499783199e+00 -1.1871276076538e+01 -2.3589570726430e-02 
32.1000000000002 -2.1352489891202e-02 -2.1352489891273e-02 1.6583972405788e-12 1.5065050324049e+00 -1.1780311433540e+01 -2.1352489891273e-02 
32.2000000000002 -1.8939310054938e-02 -1.8939310055018e-02 2.1350515994320e-12 1.5078558716958e+00 -1.1670591624584e+01 -1.8939310055018e-02 
32.3000000000002 -1.6372425019228e-02 -1.6372425019322e-02 2.8750610532779e-12 1.5092025223311e+00 -1.1541352928428e+01 -1.6372425019322e-02 
32.4000000000002 -1.3675486822283e-02 -1.3675486822394e-02 4.0697003333623e-12 1.5105450102066e+00 -1.1390437568258e+01 -1.3675486822394e-02 
32.5000000000002 -1.0873190969522e-02 -1.0873190969656e-02 6.1306951379592e-12 1.5118833609789e+00 -1.1212490279566e+01 -1.0873190969656e-02 
32.6000000000002 -7.9910530860889e-03 -7.9910530862505e-03 1.0106526045654e-11 1.5132176000679e+00 -1.0995398100440e+01 -7.9910530862505e-03 
32.7000000000002 -5.0551789984550e-03 -5.0551789986527e-03 1.9563848045356e-11 1.5145477526603e+00 -1.0708545719053e+01 -5.0551789986528e-03 
32.8000000000002 -2.0920303073724e-03 -2.0920303076170e-03 5.8453612701345e-11 1.5158738437117e+00 -1.0233188642282e+01 -2.0920303076170e-03 
32.9000000000002 8.7181244907214e-04 8.7181244876700e-04 1.7499914831021e-10 1.5171958979500e+00 -9.7569640649427e+00 8.7181244876701e-04 
33.0000000000002 3.8098869258506e-03 3.8098869254665e-03 5.0408929182162e-11 1.5185139398779e+00 -1.0297492528017e+01 3.8098869254665e-03 
33.1000000000002 6.6960842796650e-03 6.6960842791772e-03 3.6423294111532e-11 1.5198279937757e+00 -1.0438620779305e+01 6.6960842791772e-03 
33.2000000000002 9.5048805609540e-03 9.5048805603290e-03 3.2876114959014e-11 1.5211380837040e+00 -1.0483119509610e+01 9.5048805603290e-03 
33.3000000000002 1.2211562133268e-02 1.2211562132460e-02 3.3091264088618e-11 1.5224442335063e+00 -1.0480286642443e+01 1.2211562132460e-02 
33.4000000000002 1.4792443121408e-02 1.4792443120353e-02 3.5673873777415e-11 1.5237464668116e+00 -1.0447649728654e+01 1.4792443120353e-02 
33.5000000000002 1.7225072964958e-02 1.7225072963565e-02 4.0440085066355e-11 1.5250448070368e+00 -1.0393187939535e+01 1.7225072963565e-02 
33.6000000000002 1.9488432246220e-02 1.9488432244358e-02 4.7750836369394e-11 1.5263392773898e+00 -1.0321019017223e+01 1.9488432244358e-02 
33.7000000000002 2.1563115070288e-02 2.1563115067767e-02 5.8457125875606e-11 1.5276299008713e+00 -1.0233162541135e+01 2.1563115067767e-02 
33.8000000000002 2.3431496399063e-02 2.3431496395592e-02 7.4070331028812e-11 1.5289167002777e+00 -1.0130355714432e+01 2.3431496395592e-02 
33.9000000000002 2.5077882879224e-02 2.5077882874347e-02 9.7227561446106e-11 1.5301996982031e+00 -1.0012210606604e+01 2.5077882874347e-02 
34.0000000000002 2.6488645855418e-02 2.6488645848388e-02 1.3270330670531e-10 1.5314789170423e+00 -9.8771182552367e+00 2.6488645848388e-02 
34.1000000000002 2.7652335422689e-02 2.7652335412192e-02 1.8980205404373e-10 1.5327543789925e+00 -9.7216990919349e+00 2.7652335412192e-02 
34.2000000000002 2.8559774545126e-02 2.8559774528629e-02 2.8881053619262e-10 1.5340261060561e+00 -9.5393869671729e+00 2.8559774528629e-02 
34.3000000000002 2.9204132449568e-02 2.9204132421378e-02 4.8263026735531e-10 1.5352941200428e+00 -9.3163854455163e+00 2.9204132421378e-02 
34.4000000000002 2.9580976694749e-02 2.9580976637901e-02 9.6089576447769e-10 1.5365584425715e+00 -9.0173237209344e+00 2.9580976637901e-02 
34.5000000000002 2.9688303565203e-02 2.9688303372744e-02 3.2413326828046e-09 1.5378190950733e+00 -8.4892763917104e+00 2.9688303372744e-02 
34.6000000000002 2.9526545514891e-02 2.9526545837738e-02 5.4670551376427e-09 1.5390760987928e+00 -8.2622465460365e+00 2.9526545837738e-02 
34.7000000000002 2.9098560544526e-02 2.9098560664038e-02 2.0535651117381e-09 1.5403294747909e+00 -8.6874915225545e+00 2.9098560664038e-02 
34.8000000000002 2.8409592431825e-02 2.8409592519205e-02 1.5378679766406e-09 1.5415792439466e+00 -8.8130809463795e+00 2.8409592519205e-02 
34.9000000000002 2.7467217241589e-02 2.7467217318740e-02 1.4044211300336e-09 1.5428254269592e+00 -8.8525026450370e+00 2.7467217318740e-02 
35.0000000000002 2.6281264529355e-02 2.6281264603991e-02 1.4199522174072e-09 1.5440680443503e+00 -8.8477262697476e+00 2.6281264603991e-02 
35.1000000000002 2.4863719769070e-02 2.4863719845337e-02 1.5336864198764e-09 1.5453071164658e+00 -8.8142634278960e+00 2.4863719845337e-02 
35.2000000000002 2.3228607528511e-02 2.3228607609378e-02 1.7406630704862e-09 1.5465426634781e+00 -8.7592852844769e+00 2.3228607609378e-02 
35.3000000000002 2.1391856611753e-02 2.1391856699844e-02 2.0589888949209e-09 1.5477747053878e+00 -8.6863459957266e+00 2.1391856699844e-02 
35.4000000000002 1.9371148444601e-02 1.9371148542589e-02 2.5292362753735e-09 1.5490032620258e+00 -8.5970105979795e+00 1.9371148542589e-02 
35.5000000000002 1.7185750123043e-02 1.7185750233900e-02 3.2252733155195e-09 1.5502283530551e+00 -8.4914334765660e+00 1.7185750233900e-02 
35.6000000000002 1.4856333679820e-02 1.4856333807031e-02 4.2813969445898e-09 1.5514499979729e+00 -8.3684145052063e+00 1.4856333807031e-02 
35.7000000000002 1.2404783245486e-02 1.2404783393275e-02 5.9569149186752e-09 1.5526682161122e+00 -8.2249786027908e+00 1.2404783393275e-02 
35.8000000000002 9.8539918861529e-03 9.8539920597440e-03 8.8081582227742e-09 1.5538830266439e+00 -8.0551148926443e+00 9.8539920597439e-03 
35.9000000000002 7.2276499896606e-03 7.2276501956212e-03 1.4248103558913e-08 1.5550944485783e+00 -7.8462429369684e+00 7.2276501956213e-03 
36.0000000000002 4.5500271442571e-03 4.5500273909413e-03 2.7107992055892e-08 1.5563025007673e+00 -7.5669026503038e+00 4.5500273909413e-03 
36.1000000000002 1.8457495083847e-03 1.8457498065361e-03 8.0767013589385e-08 1.5575072019057e+00 -7.0927659751307e+00 1.8457498065361e-03 
36.2000000000002 -8.6042529357425e-04 -8.6042492999178e-04 2.1128071596385e-07 1.5587085705332e+00 -6.6751401401113e+00 -8.6042492999181e-04 
36.3000000000002 -3.5438336971045e-03 -3.5438332497414e-03 6.3118521366454e-08 1.5599066250361e+00 -7.1998431835932e+00 -3.5438332497414e-03 
36.4000000000002 -6.1801300935225e-03 -6.1801295379782e-03 4.4946009625511e-08 1.5611013836491e+00 -7.3473088595381e+00 -6.1801295379782e-03 
